time,species,N,Parameter,Estimate
22,Perennial adult biomass,81.34776640263108,r_A,0.05
23,Perennial adult biomass,81.34776739573155,r_A,0.05
24,Perennial adult biomass,81.3477676460603,r_A,0.05
25,Perennial adult biomass,81.34776768552882,r_A,0.05
26,Perennial adult biomass,81.34776767745575,r_A,0.05
27,Perennial adult biomass,81.34776766527865,r_A,0.05
28,Perennial adult biomass,81.3477676572217,r_A,0.05
29,Perennial adult biomass,81.34776765293228,r_A,0.05
30,Perennial adult biomass,81.347767650889665,r_A,0.05
31,Perennial adult biomass,81.34776764998536,r_A,0.05
32,Perennial adult biomass,81.34776764960691,r_A,0.05
33,Perennial adult biomass,81.34776764945627,r_A,0.05
34,Perennial adult biomass,81.34776764939905,r_A,0.05
35,Perennial adult biomass,81.34776764937816,r_A,0.05
36,Perennial adult biomass,81.34776764937108,r_A,0.05
37,Perennial adult biomass,81.34776764936892,r_A,0.05
38,Perennial adult biomass,81.34776764936834,r_A,0.05
39,Perennial adult biomass,81.3477676493682,r_A,0.05
40,Perennial adult biomass,81.34776764936827,r_A,0.05
41,Perennial adult biomass,81.34776764936812,r_A,0.05
42,Perennial adult biomass,81.34776764936834,r_A,0.05
43,Perennial adult biomass,81.34776764936834,r_A,0.05
44,Perennial adult biomass,81.34776764936827,r_A,0.05
45,Perennial adult biomass,81.34776764936798,r_A,0.05
46,Perennial adult biomass,81.34776764936827,r_A,0.05
47,Perennial adult biomass,81.34776764936812,r_A,0.05
48,Perennial adult biomass,81.3477676493682,r_A,0.05
49,Perennial adult biomass,81.34776764936827,r_A,0.05
50,Perennial adult biomass,81.34776764936841,r_A,0.05
1,Annual susceptible biomass,610.2413504744509,r_A,0.05
2,Annual susceptible biomass,610.2413504744509,r_A,0.05
3,Annual susceptible biomass,615.8050429308012,r_A,0.05
4,Annual susceptible biomass,599.9179026348332,r_A,0.05
5,Annual susceptible biomass,509.18242555738243,r_A,0.05
6,Annual susceptible biomass,269.81655069106205,r_A,0.05
7,Annual susceptible biomass,243.99511765555303,r_A,0.05
8,Annual susceptible biomass,243.7016688321449,r_A,0.05
9,Annual susceptible biomass,240.44972685051602,r_A,0.05
10,Annual susceptible biomass,235.26544601605912,r_A,0.05
11,Annual susceptible biomass,230.89335009421706,r_A,0.05
12,Annual susceptible biomass,228.06392360061005,r_A,0.05
13,Annual susceptible biomass,226.48248585581644,r_A,0.05
14,Annual susceptible biomass,225.67727933119278,r_A,0.05
15,Annual susceptible biomass,225.29333343876453,r_A,0.05
16,Annual susceptible biomass,225.11923834663162,r_A,0.05
17,Annual susceptible biomass,225.0434649002528,r_A,0.05
18,Annual susceptible biomass,225.01168970794566,r_A,0.05
19,Annual susceptible biomass,224.99880974780928,r_A,0.05
20,Annual susceptible biomass,224.9937591013313,r_A,0.05
21,Annual susceptible biomass,224.99184483635503,r_A,0.05
22,Annual susceptible biomass,224.99114554402246,r_A,0.05
23,Annual susceptible biomass,224.99090069016734,r_A,0.05
24,Annual susceptible biomass,224.99081934638792,r_A,0.05
25,Annual susceptible biomass,224.990794200606,r_A,0.05
26,Annual susceptible biomass,224.99078726689567,r_A,0.05
27,Annual susceptible biomass,224.99078575578108,r_A,0.05
28,Annual susceptible biomass,224.9907856401809,r_A,0.05
29,Annual susceptible biomass,224.99078577502007,r_A,0.05
30,Annual susceptible biomass,224.99078589299586,r_A,0.05
31,Annual susceptible biomass,224.99078596144767,r_A,0.05
32,Annual susceptible biomass,224.99078599533914,r_A,0.05
33,Annual susceptible biomass,224.990786010592,r_A,0.05
34,Annual susceptible biomass,224.99078601703388,r_A,0.05
35,Annual susceptible biomass,224.99078601959928,r_A,0.05
36,Annual susceptible biomass,224.99078602058785,r_A,0.05
37,Annual susceptible biomass,224.99078602095608,r_A,0.05
38,Annual susceptible biomass,224.9907860210522,r_A,0.05
39,Annual susceptible biomass,224.99078602110586,r_A,0.05
40,Annual susceptible biomass,224.99078602110814,r_A,0.05
41,Annual susceptible biomass,224.9907860211094,r_A,0.05
42,Annual susceptible biomass,224.9907860210942,r_A,0.05
43,Annual susceptible biomass,224.99078602107596,r_A,0.05
44,Annual susceptible biomass,224.99078602108983,r_A,0.05
45,Annual susceptible biomass,224.99078602108654,r_A,0.05
46,Annual susceptible biomass,224.99078602111098,r_A,0.05
47,Annual susceptible biomass,224.99078602108148,r_A,0.05
48,Annual susceptible biomass,224.99078602108034,r_A,0.05
49,Annual susceptible biomass,224.99078602109415,r_A,0.05
50,Annual susceptible biomass,224.9907860210999,r_A,0.05
1,Perennial first-year susceptible biomass,3.256363174374605,r_A,0.05
2,Perennial first-year susceptible biomass,3.256363174374605,r_A,0.05
3,Perennial first-year susceptible biomass,2.6935925298853225,r_A,0.05
4,Perennial first-year susceptible biomass,2.3651265799246106,r_A,0.05
5,Perennial first-year susceptible biomass,0.9228586037168687,r_A,0.05
6,Perennial first-year susceptible biomass,256.3997924041561,r_A,0.05
7,Perennial first-year susceptible biomass,98.3857098230375,r_A,0.05
8,Perennial first-year susceptible biomass,61.87816732494424,r_A,0.05
9,Perennial first-year susceptible biomass,52.309642130852424,r_A,0.05
10,Perennial first-year susceptible biomass,49.653062020146855,r_A,0.05
11,Perennial first-year susceptible biomass,48.93075670762608,r_A,0.05
12,Perennial first-year susceptible biomass,48.75619290016711,r_A,0.05
13,Perennial first-year susceptible biomass,48.72608489566687,r_A,0.05
14,Perennial first-year susceptible biomass,48.72754539423117,r_A,0.05
15,Perennial first-year susceptible biomass,48.73248311653377,r_A,0.05
16,Perennial first-year susceptible biomass,48.735745966046494,r_A,0.05
17,Perennial first-year susceptible biomass,48.73737521338913,r_A,0.05
18,Perennial first-year susceptible biomass,48.73808428470413,r_A,0.05
19,Perennial first-year susceptible biomass,48.738363022327306,r_A,0.05
20,Perennial first-year susceptible biomass,48.738462628002864,r_A,0.05
21,Perennial first-year susceptible biomass,48.738494356551776,r_A,0.05
22,Perennial first-year susceptible biomass,48.73850274863263,r_A,0.05
23,Perennial first-year susceptible biomass,48.738504090823,r_A,0.05
24,Perennial first-year susceptible biomass,48.738503756407155,r_A,0.05
25,Perennial first-year susceptible biomass,48.73850326872102,r_A,0.05
26,Perennial first-year susceptible biomass,48.73850293778251,r_A,0.05
27,Perennial first-year susceptible biomass,48.73850275616538,r_A,0.05
28,Perennial first-year susceptible biomass,48.73850266683706,r_A,0.05
29,Perennial first-year susceptible biomass,48.73850262593254,r_A,0.05
30,Perennial first-year susceptible biomass,48.73850260819928,r_A,0.05
31,Perennial first-year susceptible biomass,48.738502600848086,r_A,0.05
32,Perennial first-year susceptible biomass,48.7385025979239,r_A,0.05
33,Perennial first-year susceptible biomass,48.7385025968034,r_A,0.05
34,Perennial first-year susceptible biomass,48.738502596392834,r_A,0.05
35,Perennial first-year susceptible biomass,48.73850259624922,r_A,0.05
36,Perennial first-year susceptible biomass,48.738502596203425,r_A,0.05
37,Perennial first-year susceptible biomass,48.73850259619052,r_A,0.05
38,Perennial first-year susceptible biomass,48.7385025961853,r_A,0.05
39,Perennial first-year susceptible biomass,48.73850259618601,r_A,0.05
40,Perennial first-year susceptible biomass,48.738502596185484,r_A,0.05
41,Perennial first-year susceptible biomass,48.73850259618553,r_A,0.05
42,Perennial first-year susceptible biomass,48.73850259618446,r_A,0.05
43,Perennial first-year susceptible biomass,48.738502596183324,r_A,0.05
44,Perennial first-year susceptible biomass,48.73850259618456,r_A,0.05
45,Perennial first-year susceptible biomass,48.73850259618406,r_A,0.05
46,Perennial first-year susceptible biomass,48.738502596186095,r_A,0.05
47,Perennial first-year susceptible biomass,48.73850259618362,r_A,0.05
48,Perennial first-year susceptible biomass,48.73850259618369,r_A,0.05
49,Perennial first-year susceptible biomass,48.73850259618483,r_A,0.05
50,Perennial first-year susceptible biomass,48.73850259618531,r_A,0.05
1,Perennial adult susceptible biomass,653.0920164660887,r_A,0.05
2,Perennial adult susceptible biomass,653.0920164660887,r_A,0.05
3,Perennial adult susceptible biomass,648.1283414298,r_A,0.05
4,Perennial adult susceptible biomass,616.8325137404527,r_A,0.05
5,Perennial adult susceptible biomass,456.7700447417452,r_A,0.05
6,Perennial adult susceptible biomass,37.60637424026827,r_A,0.05
7,Perennial adult susceptible biomass,34.45702170571899,r_A,0.05
8,Perennial adult susceptible biomass,38.134429233266125,r_A,0.05
9,Perennial adult susceptible biomass,38.798396208900236,r_A,0.05
10,Perennial adult susceptible biomass,38.38796511909529,r_A,0.05
11,Perennial adult susceptible biomass,37.86238301042701,r_A,0.05
12,Perennial adult susceptible biomass,37.48461159667871,r_A,0.05
13,Perennial adult susceptible biomass,37.263571582788686,r_A,0.05
14,Perennial adult susceptible biomass,37.14819959916371,r_A,0.05
15,Perennial adult susceptible biomass,37.092356937147365,r_A,0.05
16,Perennial adult susceptible biomass,37.06679055603,r_A,0.05
17,Perennial adult susceptible biomass,37.05559099626194,r_A,0.05
18,Perennial adult susceptible biomass,37.05087344572477,r_A,0.05
19,Perennial adult susceptible biomass,37.04895520475843,r_A,0.05
20,Perennial adult susceptible biomass,37.048201373832306,r_A,0.05
21,Perennial adult susceptible biomass,37.04791526097588,r_A,0.05
22,Perennial adult susceptible biomass,37.047810665761055,r_A,0.05
23,Perennial adult susceptible biomass,37.047774040839855,r_A,0.05
24,Perennial adult susceptible biomass,37.047761883813045,r_A,0.05
25,Perennial adult susceptible biomass,37.047758134252966,r_A,0.05
26,Perennial adult susceptible biomass,37.04775710586791,r_A,0.05
27,Perennial adult susceptible biomass,37.04775688521946,r_A,0.05
28,Perennial adult susceptible biomass,37.04775687087444,r_A,0.05
29,Perennial adult susceptible biomass,37.04775689253339,r_A,0.05
30,Perennial adult susceptible biomass,37.047756910888566,r_A,0.05
31,Perennial adult susceptible biomass,37.047756921449334,r_A,0.05
32,Perennial adult susceptible biomass,37.04775692665896,r_A,0.05
33,Perennial adult susceptible biomass,37.04775692899942,r_A,0.05
34,Perennial adult susceptible biomass,37.04775692998737,r_A,0.05
35,Perennial adult susceptible biomass,37.04775693038044,r_A,0.05
36,Perennial adult susceptible biomass,37.047756930531776,r_A,0.05
37,Perennial adult susceptible biomass,37.04775693058813,r_A,0.05
38,Perennial adult susceptible biomass,37.047756930603036,r_A,0.05
39,Perennial adult susceptible biomass,37.04775693061118,r_A,0.05
40,Perennial adult susceptible biomass,37.0477569306115,r_A,0.05
41,Perennial adult susceptible biomass,37.04775693061181,r_A,0.05
42,Perennial adult susceptible biomass,37.04775693060966,r_A,0.05
43,Perennial adult susceptible biomass,37.04775693060718,r_A,0.05
44,Perennial adult susceptible biomass,37.047756930609275,r_A,0.05
45,Perennial adult susceptible biomass,37.04775693060855,r_A,0.05
46,Perennial adult susceptible biomass,37.04775693061203,r_A,0.05
47,Perennial adult susceptible biomass,37.047756930607804,r_A,0.05
48,Perennial adult susceptible biomass,37.04775693060769,r_A,0.05
49,Perennial adult susceptible biomass,37.04775693060968,r_A,0.05
50,Perennial adult susceptible biomass,37.04775693061066,r_A,0.05
1,Annual infected biomass,0,r_A,0.05
2,Annual infected biomass,2.5239999903325594,r_A,0.05
3,Annual infected biomass,18.573082794770006,r_A,0.05
4,Annual infected biomass,109.2969644632875,r_A,0.05
5,Annual infected biomass,258.32680918123765,r_A,0.05
6,Annual infected biomass,284.12795366240016,r_A,0.05
7,Annual infected biomass,284.4785128211391,r_A,0.05
8,Annual infected biomass,287.75711372361224,r_A,0.05
9,Annual infected biomass,292.9465961158582,r_A,0.05
10,Annual infected biomass,297.3165352573233,r_A,0.05
11,Annual infected biomass,300.1428868399112,r_A,0.05
12,Annual infected biomass,301.72211062935423,r_A,0.05
13,Annual infected biomass,302.52603153320393,r_A,0.05
14,Annual infected biomass,302.90931099156444,r_A,0.05
15,Annual infected biomass,303.0830851812432,r_A,0.05
16,Annual infected biomass,303.1587133377994,r_A,0.05
17,Annual infected biomass,303.19042463923114,r_A,0.05
18,Annual infected biomass,303.2032777704649,r_A,0.05
19,Annual infected biomass,303.2083175412432,r_A,0.05
20,Annual infected biomass,303.2102275460224,r_A,0.05
21,Annual infected biomass,303.2109252271518,r_A,0.05
22,Annual infected biomass,303.2111694944267,r_A,0.05
23,Annual infected biomass,303.2112506338569,r_A,0.05
24,Annual infected biomass,303.21127571227527,r_A,0.05
25,Annual infected biomass,303.2112826254233,r_A,0.05
26,Annual infected biomass,303.21128413100485,r_A,0.05
27,Annual infected biomass,303.2112842454717,r_A,0.05
28,Annual infected biomass,303.21128411060056,r_A,0.05
29,Annual infected biomass,303.2112839927636,r_A,0.05
30,Annual infected biomass,303.2112839244225,r_A,0.05
31,Annual infected biomass,303.211283890593,r_A,0.05
32,Annual infected biomass,303.2112838753721,r_A,0.05
33,Annual infected biomass,303.2112838689428,r_A,0.05
34,Annual infected biomass,303.21128386638446,r_A,0.05
35,Annual infected biomass,303.21128386539726,r_A,0.05
36,Annual infected biomass,303.21128386502903,r_A,0.05
37,Annual infected biomass,303.2112838649344,r_A,0.05
38,Annual infected biomass,303.2112838648803,r_A,0.05
39,Annual infected biomass,303.2112838648789,r_A,0.05
40,Annual infected biomass,303.2112838648772,r_A,0.05
41,Annual infected biomass,303.2112838648919,r_A,0.05
42,Annual infected biomass,303.2112838649106,r_A,0.05
43,Annual infected biomass,303.21128386489573,r_A,0.05
44,Annual infected biomass,303.21128386490005,r_A,0.05
45,Annual infected biomass,303.2112838648737,r_A,0.05
46,Annual infected biomass,303.211283864906,r_A,0.05
47,Annual infected biomass,303.21128386490625,r_A,0.05
48,Annual infected biomass,303.21128386489244,r_A,0.05
49,Annual infected biomass,303.2112838648857,r_A,0.05
50,Annual infected biomass,303.21128386490807,r_A,0.05
1,Perennial first-year infected biomass,0,r_A,0.05
2,Perennial first-year infected biomass,0.05236498688915674,r_A,0.05
3,Perennial first-year infected biomass,0.3708426518775836,r_A,0.05
4,Perennial first-year infected biomass,1.811883210131306,r_A,0.05
5,Perennial first-year infected biomass,95.5624605387965,r_A,0.05
6,Perennial first-year infected biomass,41.043780320640316,r_A,0.05
7,Perennial first-year infected biomass,25.587880444788325,r_A,0.05
8,Perennial first-year infected biomass,21.866610606998922,r_A,0.05
9,Perennial first-year infected biomass,21.215037096996376,r_A,0.05
10,Perennial first-year infected biomass,21.30518832759001,r_A,0.05
11,Perennial first-year infected biomass,21.491096650595253,r_A,0.05
12,Perennial first-year infected biomass,21.625516567853108,r_A,0.05
13,Perennial first-year infected biomass,21.701752400428692,r_A,0.05
14,Perennial first-year infected biomass,21.740100429866455,r_A,0.05
15,Perennial first-year infected biomass,21.757975058425306,r_A,0.05
16,Perennial first-year infected biomass,21.765856315065875,r_A,0.05
17,Perennial first-year infected biomass,21.769174499277597,r_A,0.05
18,Perennial first-year infected biomass,21.770516101519235,r_A,0.05
19,Perennial first-year infected biomass,21.771037961870956,r_A,0.05
20,Perennial first-year infected biomass,21.77123308279385,r_A,0.05
21,Perennial first-year infected biomass,21.771302933200953,r_A,0.05
22,Perennial first-year infected biomass,21.77132667555992,r_A,0.05
23,Perennial first-year infected biomass,21.771334212617063,r_A,0.05
24,Perennial first-year infected biomass,21.771336369698698,r_A,0.05
25,Perennial first-year infected biomass,21.77133687605271,r_A,0.05
26,Perennial first-year infected biomass,21.77133693709063,r_A,0.05
27,Perennial first-year infected biomass,21.77133690777341,r_A,0.05
28,Perennial first-year infected biomass,21.771336876594436,r_A,0.05
29,Perennial first-year infected biomass,21.7713368574467,r_A,0.05
30,Perennial first-year infected biomass,21.771336847660542,r_A,0.05
31,Perennial first-year infected biomass,21.771336843137266,r_A,0.05
32,Perennial first-year infected biomass,21.77133684119006,r_A,0.05
33,Perennial first-year infected biomass,21.77133684039559,r_A,0.05
34,Perennial first-year infected biomass,21.7713368400883,r_A,0.05
35,Perennial first-year infected biomass,21.771336839973834,r_A,0.05
36,Perennial first-year infected biomass,21.77133683993295,r_A,0.05
37,Perennial first-year infected biomass,21.771336839921887,r_A,0.05
38,Perennial first-year infected biomass,21.771336839916856,r_A,0.05
39,Perennial first-year infected biomass,21.771336839916632,r_A,0.05
40,Perennial first-year infected biomass,21.77133683991645,r_A,0.05
41,Perennial first-year infected biomass,21.771336839917527,r_A,0.05
42,Perennial first-year infected biomass,21.771336839918845,r_A,0.05
43,Perennial first-year infected biomass,21.771336839917808,r_A,0.05
44,Perennial first-year infected biomass,21.77133683991811,r_A,0.05
45,Perennial first-year infected biomass,21.771336839916273,r_A,0.05
46,Perennial first-year infected biomass,21.771336839918614,r_A,0.05
47,Perennial first-year infected biomass,21.771336839918476,r_A,0.05
48,Perennial first-year infected biomass,21.771336839917595,r_A,0.05
49,Perennial first-year infected biomass,21.771336839917165,r_A,0.05
50,Perennial first-year infected biomass,21.77133683991878,r_A,0.05
1,Perennial adult infected biomass,0,r_A,0.05
2,Perennial adult infected biomass,4.953167612905464,r_A,0.05
3,Perennial adult infected biomass,35.941733675655406,r_A,0.05
4,Perennial adult infected biomass,195.51267746035217,r_A,0.05
5,Perennial adult infected biomass,48.966712979864646,r_A,0.05
6,Perennial adult infected biomass,51.218378010716975,r_A,0.05
7,Perennial adult infected biomass,45.12834896643451,r_A,0.05
8,Perennial adult infected biomass,43.10533077693915,r_A,0.05
9,Perennial adult infected biomass,43.055171408526725,r_A,0.05
10,Perennial adult infected biomass,43.47091633873674,r_A,0.05
11,Perennial adult infected biomass,43.837649442809386,r_A,0.05
12,Perennial adult infected biomass,44.06702811546424,r_A,0.05
13,Perennial adult infected biomass,44.190390492312865,r_A,0.05
14,Perennial adult infected biomass,44.25103751063585,r_A,0.05
15,Perennial adult infected biomass,44.27904395737863,r_A,0.05
16,Perennial adult infected biomass,44.29137017511083,r_A,0.05
17,Perennial adult infected biomass,44.29657417511263,r_A,0.05
18,Perennial adult infected biomass,44.29869143915086,r_A,0.05
19,Perennial adult infected biomass,44.29952281579374,r_A,0.05
20,Perennial adult infected biomass,44.29983770231434,r_A,0.05
21,Perennial adult infected biomass,44.29995241198706,r_A,0.05
22,Perennial adult infected biomass,44.299992361791226,r_A,0.05
23,Perennial adult infected biomass,44.300005511918506,r_A,0.05
24,Perennial adult infected biomass,44.30000951180734,r_A,0.05
25,Perennial adult infected biomass,44.30001057966091,r_A,0.05
26,Perennial adult infected biomass,44.30001079223629,r_A,0.05
27,Perennial adult infected biomass,44.300010794404216,r_A,0.05
28,Perennial adult infected biomass,44.3000107646883,r_A,0.05
29,Perennial adult infected biomass,44.30001074204371,r_A,0.05
30,Perennial adult infected biomass,44.30001072944033,r_A,0.05
31,Perennial adult infected biomass,44.300010723326395,r_A,0.05
32,Perennial adult infected biomass,44.30001072060749,r_A,0.05
33,Perennial adult infected biomass,44.3000107194689,r_A,0.05
34,Perennial adult infected biomass,44.30001071901861,r_A,0.05
35,Perennial adult infected biomass,44.30001071884638,r_A,0.05
36,Perennial adult infected biomass,44.30001071878295,r_A,0.05
37,Perennial adult infected biomass,44.30001071876588,r_A,0.05
38,Perennial adult infected biomass,44.30001071875716,r_A,0.05
39,Perennial adult infected biomass,44.300010718756695,r_A,0.05
40,Perennial adult infected biomass,44.300010718756454,r_A,0.05
41,Perennial adult infected biomass,44.300010718758465,r_A,0.05
42,Perennial adult infected biomass,44.30001071876116,r_A,0.05
43,Perennial adult infected biomass,44.30001071875906,r_A,0.05
44,Perennial adult infected biomass,44.300010718759715,r_A,0.05
45,Perennial adult infected biomass,44.30001071875595,r_A,0.05
46,Perennial adult infected biomass,44.30001071876046,r_A,0.05
47,Perennial adult infected biomass,44.30001071876043,r_A,0.05
48,Perennial adult infected biomass,44.300010718758514,r_A,0.05
49,Perennial adult infected biomass,44.300010718757605,r_A,0.05
50,Perennial adult infected biomass,44.30001071876084,r_A,0.05
1,Conidia,5500,r_A,0.05
2,Conidia,86.60818118394677,r_A,0.05
3,Conidia,631.9134055897433,r_A,0.05
4,Conidia,3548.431738647373,r_A,0.05
5,Conidia,4683.499998999525,r_A,0.05
6,Conidia,4398.049152532291,r_A,0.05
7,Conidia,4154.377005041355,r_A,0.05
8,Conidia,4127.0156629430085,r_A,0.05
9,Conidia,4180.561749425742,r_A,0.05
10,Conidia,4238.349690199481,r_A,0.05
11,Conidia,4278.344034432546,r_A,0.05
12,Conidia,4301.331521279594,r_A,0.05
13,Conidia,4313.2014873339185,r_A,0.05
14,Conidia,4318.905369338155,r_A,0.05
15,Conidia,4321.503087405405,r_A,0.05
16,Conidia,4322.636441297058,r_A,0.05
17,Conidia,4323.112240694531,r_A,0.05
18,Conidia,4323.305148078674,r_A,0.05
19,Conidia,4323.380754627369,r_A,0.05
20,Conidia,4323.4093760628975,r_A,0.05
21,Conidia,4323.419810991398,r_A,0.05
22,Conidia,4323.423453796298,r_A,0.05
23,Conidia,4323.424658452669,r_A,0.05
24,Conidia,4323.425028063368,r_A,0.05
25,Conidia,4323.4251285368055,r_A,0.05
26,Conidia,4323.425149622633,r_A,0.05
27,Conidia,4323.425150674433,r_A,0.05
28,Conidia,4323.4251483671915,r_A,0.05
29,Conidia,4323.425146482549,r_A,0.05
30,Conidia,4323.425145410774,r_A,0.05
31,Conidia,4323.425144885359,r_A,0.05
32,Conidia,4323.425144650334,r_A,0.05
33,Conidia,4323.425144551497,r_A,0.05
34,Conidia,4323.4251445123,r_A,0.05
35,Conidia,4323.42514449724,r_A,0.05
36,Conidia,4323.425144491653,r_A,0.05
37,Conidia,4323.425144490201,r_A,0.05
38,Conidia,4323.425144489398,r_A,0.05
39,Conidia,4323.425144489374,r_A,0.05
40,Conidia,4323.425144489348,r_A,0.05
41,Conidia,4323.42514448956,r_A,0.05
42,Conidia,4323.425144489828,r_A,0.05
43,Conidia,4323.4251444896145,r_A,0.05
44,Conidia,4323.425144489677,r_A,0.05
45,Conidia,4323.4251444893,r_A,0.05
46,Conidia,4323.425144489763,r_A,0.05
47,Conidia,4323.425144489764,r_A,0.05
48,Conidia,4323.425144489566,r_A,0.05
49,Conidia,4323.425144489472,r_A,0.05
50,Conidia,4323.425144489795,r_A,0.05
1,Annual,43547.77218405569,r_F,0.01
2,Annual,43547.60006542161,r_F,0.01
3,Annual,43546.866200513745,r_F,0.01
4,Annual,43541.84220333708,r_F,0.01
5,Annual,41518.16738599515,r_F,0.01
6,Annual,41497.252427481195,r_F,0.01
7,Annual,41523.41739239694,r_F,0.01
8,Annual,41532.90857502734,r_F,0.01
9,Annual,41535.160030487925,r_F,0.01
10,Annual,41535.30991637073,r_F,0.01
11,Annual,41535.0647386954,r_F,0.01
12,Annual,41534.84894704811,r_F,0.01
13,Annual,41534.71760581383,r_F,0.01
14,Annual,41534.647261197875,r_F,0.01
15,Annual,41534.61142255234,r_F,0.01
16,Annual,41534.59556297944,r_F,0.01
17,Annual,41534.58774228189,r_F,0.01
18,Annual,41534.58415536262,r_F,0.01
19,Annual,41534.58254224697,r_F,0.01
20,Annual,41534.581825809495,r_F,0.01
21,Annual,41534.58151076525,r_F,0.01
22,Annual,41534.58137337111,r_F,0.01
23,Annual,41534.58131387042,r_F,0.01
24,Annual,41534.581288258654,r_F,0.01
25,Annual,41534.58127729398,r_F,0.01
26,Annual,41534.58127262247,r_F,0.01
27,Annual,41534.58127063984,r_F,0.01
28,Annual,41534.581269801114,r_F,0.01
29,Annual,41534.58126944664,r_F,0.01
30,Annual,41534.58126929792,r_F,0.01
31,Annual,41534.581269238355,r_F,0.01
32,Annual,41534.58126921093,r_F,0.01
33,Annual,41534.58126920162,r_F,0.01
34,Annual,41534.58126919713,r_F,0.01
35,Annual,41534.58126919501,r_F,0.01
36,Annual,41534.5812691945,r_F,0.01
37,Annual,41534.581269193535,r_F,0.01
38,Annual,41534.58126919403,r_F,0.01
39,Annual,41534.58126919269,r_F,0.01
40,Annual,41534.581269193535,r_F,0.01
41,Annual,41534.581269192895,r_F,0.01
42,Annual,41534.58126919329,r_F,0.01
43,Annual,41534.58126919437,r_F,0.01
44,Annual,41534.581269192924,r_F,0.01
45,Annual,41534.58126919365,r_F,0.01
46,Annual,41534.58126919233,r_F,0.01
47,Annual,41534.58126919266,r_F,0.01
48,Annual,41534.58126919347,r_F,0.01
49,Annual,41534.581269192924,r_F,0.01
50,Annual,41534.58126919365,r_F,0.01
1,Perennial first-year,14160.61632515268,r_F,0.01
2,Perennial first-year,14159.602128274153,r_F,0.01
3,Perennial first-year,14158.532573926897,r_F,0.01
4,Perennial first-year,14152.9911193022,r_F,0.01
5,Perennial first-year,2333.5410002705557,r_F,0.01
6,Perennial first-year,1609.5634872613382,r_F,0.01
7,Perennial first-year,1542.2067395751083,r_F,0.01
8,Perennial first-year,1537.1700059661503,r_F,0.01
9,Perennial first-year,1538.326607286652,r_F,0.01
10,Perennial first-year,1539.261152244085,r_F,0.01
11,Perennial first-year,1539.6920975964106,r_F,0.01
12,Perennial first-year,1539.8652667243912,r_F,0.01
13,Perennial first-year,1539.9311232204577,r_F,0.01
14,Perennial first-year,1539.955485221876,r_F,0.01
15,Perennial first-year,1539.9643796653515,r_F,0.01
16,Perennial first-year,1539.9674837367056,r_F,0.01
17,Perennial first-year,1539.9685727659219,r_F,0.01
18,Perennial first-year,1539.9689448993001,r_F,0.01
19,Perennial first-year,1539.969067348206,r_F,0.01
20,Perennial first-year,1539.969105478945,r_F,0.01
21,Perennial first-year,1539.969116304397,r_F,0.01
22,Perennial first-year,1539.9691188347008,r_F,0.01
23,Perennial first-year,1539.9691191166296,r_F,0.01
24,Perennial first-year,1539.9691189336304,r_F,0.01
25,Perennial first-year,1539.9691187407593,r_F,0.01
26,Perennial first-year,1539.9691186152404,r_F,0.01
27,Perennial first-year,1539.9691185455142,r_F,0.01
28,Perennial first-year,1539.9691185097602,r_F,0.01
29,Perennial first-year,1539.969118492317,r_F,0.01
30,Perennial first-year,1539.9691184840685,r_F,0.01
31,Perennial first-year,1539.9691184802102,r_F,0.01
32,Perennial first-year,1539.969118478489,r_F,0.01
33,Perennial first-year,1539.9691184776977,r_F,0.01
34,Perennial first-year,1539.969118477349,r_F,0.01
35,Perennial first-year,1539.969118477199,r_F,0.01
36,Perennial first-year,1539.9691184771298,r_F,0.01
37,Perennial first-year,1539.9691184771107,r_F,0.01
38,Perennial first-year,1539.9691184770882,r_F,0.01
39,Perennial first-year,1539.9691184771052,r_F,0.01
40,Perennial first-year,1539.9691184770957,r_F,0.01
41,Perennial first-year,1539.969118477104,r_F,0.01
42,Perennial first-year,1539.969118477094,r_F,0.01
43,Perennial first-year,1539.969118477074,r_F,0.01
44,Perennial first-year,1539.9691184770963,r_F,0.01
45,Perennial first-year,1539.9691184770872,r_F,0.01
46,Perennial first-year,1539.9691184771063,r_F,0.01
47,Perennial first-year,1539.9691184771061,r_F,0.01
48,Perennial first-year,1539.9691184770918,r_F,0.01
49,Perennial first-year,1539.9691184770988,r_F,0.01
50,Perennial first-year,1539.9691184770822,r_F,0.01
1,Perennial adult,28709.44835237306,r_F,0.01
2,Perennial adult,28697.19050522951,r_F,0.01
3,Perennial adult,28685.475412006443,r_F,0.01
4,Perennial adult,28674.15870211292,r_F,0.01
5,Perennial adult,28335.189719848913,r_F,0.01
6,Perennial adult,27048.938256640253,r_F,0.01
7,Perennial adult,25774.10939232253,r_F,0.01
8,Perennial adult,24567.49076063903,r_F,0.01
9,Perennial adult,23428.19222951418,r_F,0.01
10,Perennial adult,22351.516197191486,r_F,0.01
11,Perennial adult,21333.33725687332,r_F,0.01
12,Perennial adult,20370.160641601447,r_F,0.01
13,Perennial adult,19458.885003600324,r_F,0.01
14,Perennial adult,18596.6625949037,r_F,0.01
15,Perennial adult,17780.833315544496,r_F,0.01
16,Perennial adult,17008.893481905823,r_F,0.01
17,Perennial adult,16278.479145175956,r_F,0.01
18,Perennial adult,15587.355453273074,r_F,0.01
19,Perennial adult,14933.408486545286,r_F,0.01
20,Perennial adult,14314.63830315102,r_F,0.01
