time,species,N,alpha_AA,alpha_PP
37,Perennial first-year infected biomass,2.5436668989482274,0.00181752994852825,0.00761604414407314
38,Perennial first-year infected biomass,2.5436669250355046,0.00181752994852825,0.00761604414407314
39,Perennial first-year infected biomass,2.5436669355061716,0.00181752994852825,0.00761604414407314
40,Perennial first-year infected biomass,2.543666939702341,0.00181752994852825,0.00761604414407314
41,Perennial first-year infected biomass,2.5436669413815483,0.00181752994852825,0.00761604414407314
42,Perennial first-year infected biomass,2.543666942052436,0.00181752994852825,0.00761604414407314
43,Perennial first-year infected biomass,2.5436669423199603,0.00181752994852825,0.00761604414407314
44,Perennial first-year infected biomass,2.5436669424265665,0.00181752994852825,0.00761604414407314
45,Perennial first-year infected biomass,2.5436669424690725,0.00181752994852825,0.00761604414407314
46,Perennial first-year infected biomass,2.543666942485918,0.00181752994852825,0.00761604414407314
47,Perennial first-year infected biomass,2.5436669424925573,0.00181752994852825,0.00761604414407314
48,Perennial first-year infected biomass,2.54366694249523,0.00181752994852825,0.00761604414407314
49,Perennial first-year infected biomass,2.5436669424962886,0.00181752994852825,0.00761604414407314
50,Perennial first-year infected biomass,2.5436669424965013,0.00181752994852825,0.00761604414407314
1,Perennial adult infected biomass,0,0.00181752994852825,0.00761604414407314
2,Perennial adult infected biomass,0.5468083634730285,0.00181752994852825,0.00761604414407314
3,Perennial adult infected biomass,0.5058221790586566,0.00181752994852825,0.00761604414407314
4,Perennial adult infected biomass,0.6618996484110508,0.00181752994852825,0.00761604414407314
5,Perennial adult infected biomass,0.9348096698132236,0.00181752994852825,0.00761604414407314
6,Perennial adult infected biomass,1.3562876611392196,0.00181752994852825,0.00761604414407314
7,Perennial adult infected biomass,1.9828136202512954,0.00181752994852825,0.00761604414407314
8,Perennial adult infected biomass,2.8949426834848024,0.00181752994852825,0.00761604414407314
9,Perennial adult infected biomass,4.198417275138082,0.00181752994852825,0.00761604414407314
10,Perennial adult infected biomass,6.020233429633224,0.00181752994852825,0.00761604414407314
11,Perennial adult infected biomass,8.492762545323988,0.00181752994852825,0.00761604414407314
12,Perennial adult infected biomass,11.719428832129122,0.00181752994852825,0.00761604414407314
13,Perennial adult infected biomass,15.721472732548632,0.00181752994852825,0.00761604414407314
14,Perennial adult infected biomass,20.382604122122512,0.00181752994852825,0.00761604414407314
15,Perennial adult infected biomass,25.428095863597946,0.00181752994852825,0.00761604414407314
16,Perennial adult infected biomass,30.473277158963292,0.00181752994852825,0.00761604414407314
17,Perennial adult infected biomass,18.068759906331223,0.00181752994852825,0.00761604414407314
18,Perennial adult infected biomass,24.052351524223365,0.00181752994852825,0.00761604414407314
19,Perennial adult infected biomass,29.40640798545608,0.00181752994852825,0.00761604414407314
20,Perennial adult infected biomass,32.552980864521395,0.00181752994852825,0.00761604414407314
21,Perennial adult infected biomass,34.081088763525884,0.00181752994852825,0.00761604414407314
22,Perennial adult infected biomass,34.75771592696198,0.00181752994852825,0.00761604414407314
23,Perennial adult infected biomass,35.045011974673116,0.00181752994852825,0.00761604414407314
24,Perennial adult infected biomass,35.164692764667684,0.00181752994852825,0.00761604414407314
25,Perennial adult infected biomass,35.21410264832149,0.00181752994852825,0.00761604414407314
26,Perennial adult infected biomass,35.23440233841891,0.00181752994852825,0.00761604414407314
27,Perennial adult infected biomass,35.24271667059631,0.00181752994852825,0.00761604414407314
28,Perennial adult infected biomass,35.2461141721663,0.00181752994852825,0.00761604414407314
29,Perennial adult infected biomass,35.247499767489316,0.00181752994852825,0.00761604414407314
30,Perennial adult infected biomass,35.24806383518612,0.00181752994852825,0.00761604414407314
31,Perennial adult infected biomass,35.24829307222496,0.00181752994852825,0.00761604414407314
32,Perennial adult infected biomass,35.248386080735045,0.00181752994852825,0.00761604414407314
33,Perennial adult infected biomass,35.24842375657666,0.00181752994852825,0.00761604414407314
34,Perennial adult infected biomass,35.24843899425708,0.00181752994852825,0.00761604414407314
35,Perennial adult infected biomass,35.2484451474568,0.00181752994852825,0.00761604414407314
36,Perennial adult infected biomass,35.24844762839742,0.00181752994852825,0.00761604414407314
37,Perennial adult infected biomass,35.248448627182825,0.00181752994852825,0.00761604414407314
38,Perennial adult infected biomass,35.24844902866919,0.00181752994852825,0.00761604414407314
39,Perennial adult infected biomass,35.248449189813456,0.00181752994852825,0.00761604414407314
40,Perennial adult infected biomass,35.248449254392916,0.00181752994852825,0.00761604414407314
41,Perennial adult infected biomass,35.24844928023562,0.00181752994852825,0.00761604414407314
42,Perennial adult infected biomass,35.24844929056058,0.00181752994852825,0.00761604414407314
43,Perennial adult infected biomass,35.24844929467786,0.00181752994852825,0.00761604414407314
44,Perennial adult infected biomass,35.2484492963186,0.00181752994852825,0.00761604414407314
45,Perennial adult infected biomass,35.24844929697282,0.00181752994852825,0.00761604414407314
46,Perennial adult infected biomass,35.248449297231986,0.00181752994852825,0.00761604414407314
47,Perennial adult infected biomass,35.2484492973342,0.00181752994852825,0.00761604414407314
48,Perennial adult infected biomass,35.24844929737531,0.00181752994852825,0.00761604414407314
49,Perennial adult infected biomass,35.248449297391595,0.00181752994852825,0.00761604414407314
50,Perennial adult infected biomass,35.248449297395084,0.00181752994852825,0.00761604414407314
1,Conidia,5500,0.00181752994852825,0.00761604414407314
2,Conidia,15.746575080657054,0.00181752994852825,0.00761604414407314
3,Conidia,17.37948376612584,0.00181752994852825,0.00761604414407314
4,Conidia,22.674845008619805,0.00181752994852825,0.00761604414407314
5,Conidia,31.91535927377292,0.00181752994852825,0.00761604414407314
6,Conidia,46.26295825303116,0.00181752994852825,0.00761604414407314
7,Conidia,67.67439019321985,0.00181752994852825,0.00761604414407314
8,Conidia,98.96945146697469,0.00181752994852825,0.00761604414407314
9,Conidia,143.91776980607193,0.00181752994852825,0.00761604414407314
10,Conidia,207.1796055905652,0.00181752994852825,0.00761604414407314
11,Conidia,293.87425180696704,0.00181752994852825,0.00761604414407314
12,Conidia,408.5211102939891,0.00181752994852825,0.00761604414407314
13,Conidia,553.2329285376428,0.00181752994852825,0.00761604414407314
14,Conidia,725.5558106039334,0.00181752994852825,0.00761604414407314
15,Conidia,917.1005475265056,0.00181752994852825,0.00761604414407314
16,Conidia,1114.4019101635256,0.00181752994852825,0.00761604414407314
17,Conidia,1644.0563859551337,0.00181752994852825,0.00761604414407314
18,Conidia,2411.1694454506355,0.00181752994852825,0.00761604414407314
19,Conidia,3000.7391043011435,0.00181752994852825,0.00761604414407314
20,Conidia,3339.9084178471994,0.00181752994852825,0.00761604414407314
21,Conidia,3504.0926217528167,0.00181752994852825,0.00761604414407314
22,Conidia,3576.820823961925,0.00181752994852825,0.00761604414407314
23,Conidia,3607.724252167558,0.00181752994852825,0.00761604414407314
24,Conidia,3620.605718376726,0.00181752994852825,0.00761604414407314
25,Conidia,3625.926059499317,0.00181752994852825,0.00761604414407314
26,Conidia,3628.1126395407546,0.00181752994852825,0.00761604414407314
27,Conidia,3629.0084806860345,0.00181752994852825,0.00761604414407314
28,Conidia,3629.3746471384165,0.00181752994852825,0.00761604414407314
29,Conidia,3629.5240170892307,0.00181752994852825,0.00761604414407314
30,Conidia,3629.584839171316,0.00181752994852825,0.00761604414407314
31,Conidia,3629.6095629431356,0.00181752994852825,0.00761604414407314
32,Conidia,3629.619596385757,0.00181752994852825,0.00761604414407314
33,Conidia,3629.6236616202204,0.00181752994852825,0.00761604414407314
34,Conidia,3629.6253061254333,0.00181752994852825,0.00761604414407314
35,Conidia,3629.6259703423234,0.00181752994852825,0.00761604414407314
36,Conidia,3629.6262382078476,0.00181752994852825,0.00761604414407314
37,Conidia,3629.6263460686355,0.00181752994852825,0.00761604414407314
38,Conidia,3629.6263894349877,0.00181752994852825,0.00761604414407314
39,Conidia,3629.626406844541,0.00181752994852825,0.00761604414407314
40,Conidia,3629.626413822953,0.00181752994852825,0.00761604414407314
41,Conidia,3629.6264166160963,0.00181752994852825,0.00761604414407314
42,Conidia,3629.626417732286,0.00181752994852825,0.00761604414407314
43,Conidia,3629.626418177467,0.00181752994852825,0.00761604414407314
44,Conidia,3629.6264183549124,0.00181752994852825,0.00761604414407314
45,Conidia,3629.6264184256866,0.00181752994852825,0.00761604414407314
46,Conidia,3629.6264184537263,0.00181752994852825,0.00761604414407314
47,Conidia,3629.6264184647903,0.00181752994852825,0.00761604414407314
48,Conidia,3629.6264184692413,0.00181752994852825,0.00761604414407314
49,Conidia,3629.6264184709935,0.00181752994852825,0.00761604414407314
50,Conidia,3629.6264184713687,0.00181752994852825,0.00761604414407314
1,Annual,43547.77218405569,0.0077337245588226,0.0013363588551045
2,Annual,7801.216156395156,0.0077337245588226,0.0013363588551045
3,Annual,6488.0189836206955,0.0077337245588226,0.0013363588551045
4,Annual,6409.2452114554535,0.0077337245588226,0.0013363588551045
5,Annual,6399.226006549958,0.0077337245588226,0.0013363588551045
6,Annual,6396.446041063387,0.0077337245588226,0.0013363588551045
7,Annual,6395.436735803589,0.0077337245588226,0.0013363588551045
8,Annual,6395.052144559006,0.0077337245588226,0.0013363588551045
9,Annual,6394.904459069092,0.0077337245588226,0.0013363588551045
10,Annual,6394.847680824707,0.0077337245588226,0.0013363588551045
11,Annual,6394.825826738355,0.0077337245588226,0.0013363588551045
12,Annual,6394.817423922018,0.0077337245588226,0.0013363588551045
13,Annual,6394.814191611024,0.0077337245588226,0.0013363588551045
14,Annual,6394.812959060189,0.0077337245588226,0.0013363588551045
15,Annual,6394.812468210563,0.0077337245588226,0.0013363588551045
16,Annual,6394.81228406568,0.0077337245588226,0.0013363588551045
17,Annual,6394.812304072775,0.0077337245588226,0.0013363588551045
18,Annual,6394.812188510382,0.0077337245588226,0.0013363588551045
19,Annual,6394.812173384408,0.0077337245588226,0.0013363588551045
20,Annual,6394.812164397425,0.0077337245588226,0.0013363588551045
21,Annual,6394.812142179349,0.0077337245588226,0.0013363588551045
22,Annual,6394.812138810841,0.0077337245588226,0.0013363588551045
23,Annual,6394.8121345477475,0.0077337245588226,0.0013363588551045
24,Annual,6394.812143346449,0.0077337245588226,0.0013363588551045
25,Annual,6394.812141969937,0.0077337245588226,0.0013363588551045
26,Annual,6394.812141137638,0.0077337245588226,0.0013363588551045
27,Annual,6394.812136673548,0.0077337245588226,0.0013363588551045
28,Annual,6394.812125434169,0.0077337245588226,0.0013363588551045
29,Annual,6394.812117339326,0.0077337245588226,0.0013363588551045
30,Annual,6394.812118005277,0.0077337245588226,0.0013363588551045
31,Annual,6394.812118090375,0.0077337245588226,0.0013363588551045
32,Annual,6394.812118098171,0.0077337245588226,0.0013363588551045
33,Annual,6394.812118099065,0.0077337245588226,0.0013363588551045
34,Annual,6394.812118099249,0.0077337245588226,0.0013363588551045
35,Annual,6394.8121180992985,0.0077337245588226,0.0013363588551045
36,Annual,6394.812118099317,0.0077337245588226,0.0013363588551045
37,Annual,6394.812118099339,0.0077337245588226,0.0013363588551045
38,Annual,6394.812118099324,0.0077337245588226,0.0013363588551045
39,Annual,6394.8121180993285,0.0077337245588226,0.0013363588551045
40,Annual,6394.8121180993285,0.0077337245588226,0.0013363588551045
41,Annual,6394.812118099356,0.0077337245588226,0.0013363588551045
42,Annual,6394.812118099329,0.0077337245588226,0.0013363588551045
43,Annual,6394.812118099312,0.0077337245588226,0.0013363588551045
44,Annual,6394.8121180993285,0.0077337245588226,0.0013363588551045
45,Annual,6394.812118099335,0.0077337245588226,0.0013363588551045
46,Annual,6394.812118099346,0.0077337245588226,0.0013363588551045
47,Annual,6394.812118099329,0.0077337245588226,0.0013363588551045
48,Annual,6394.8121180993285,0.0077337245588226,0.0013363588551045
49,Annual,6394.812118099346,0.0077337245588226,0.0013363588551045
50,Annual,6394.812118099336,0.0077337245588226,0.0013363588551045
1,Perennial first-year,14160.61632515268,0.0077337245588226,0.0013363588551045
2,Perennial first-year,14329.859388307548,0.0077337245588226,0.0013363588551045
3,Perennial first-year,14527.636047994525,0.0077337245588226,0.0013363588551045
4,Perennial first-year,14602.750269289945,0.0077337245588226,0.0013363588551045
5,Perennial first-year,14629.163278948072,0.0077337245588226,0.0013363588551045
6,Perennial first-year,14638.919181493608,0.0077337245588226,0.0013363588551045
7,Perennial first-year,14642.625570528511,0.0077337245588226,0.0013363588551045
8,Perennial first-year,14644.046325914842,0.0077337245588226,0.0013363588551045
9,Perennial first-year,14644.592284236433,0.0077337245588226,0.0013363588551045
10,Perennial first-year,14644.802233573453,0.0077337245588226,0.0013363588551045
11,Perennial first-year,14644.883020269937,0.0077337245588226,0.0013363588551045
12,Perennial first-year,14644.91408035272,0.0077337245588226,0.0013363588551045
13,Perennial first-year,14644.92603697315,0.0077337245588226,0.0013363588551045
14,Perennial first-year,14644.93060278435,0.0077337245588226,0.0013363588551045
15,Perennial first-year,14644.932384094218,0.0077337245588226,0.0013363588551045
16,Perennial first-year,14644.93307049335,0.0077337245588226,0.0013363588551045
17,Perennial first-year,14644.933187708493,0.0077337245588226,0.0013363588551045
18,Perennial first-year,14644.933412224404,0.0077337245588226,0.0013363588551045
19,Perennial first-year,14644.93347945256,0.0077337245588226,0.0013363588551045
20,Perennial first-year,14644.933478207377,0.0077337245588226,0.0013363588551045
21,Perennial first-year,14644.933529981043,0.0077337245588226,0.0013363588551045
22,Perennial first-year,14644.933533660365,0.0077337245588226,0.0013363588551045
23,Perennial first-year,14644.93352412049,0.0077337245588226,0.0013363588551045
24,Perennial first-year,14644.93351865278,0.0077337245588226,0.0013363588551045
25,Perennial first-year,14644.93352315432,0.0077337245588226,0.0013363588551045
26,Perennial first-year,14644.933532315536,0.0077337245588226,0.0013363588551045
27,Perennial first-year,14644.933538527426,0.0077337245588226,0.0013363588551045
28,Perennial first-year,14644.933582307753,0.0077337245588226,0.0013363588551045
29,Perennial first-year,14644.933576800851,0.0077337245588226,0.0013363588551045
30,Perennial first-year,14644.93357424493,0.0077337245588226,0.0013363588551045
31,Perennial first-year,14644.933574002573,0.0077337245588226,0.0013363588551045
32,Perennial first-year,14644.933573980836,0.0077337245588226,0.0013363588551045
33,Perennial first-year,14644.933573978169,0.0077337245588226,0.0013363588551045
34,Perennial first-year,14644.93357397758,0.0077337245588226,0.0013363588551045
35,Perennial first-year,14644.933573977407,0.0077337245588226,0.0013363588551045
36,Perennial first-year,14644.933573977354,0.0077337245588226,0.0013363588551045
37,Perennial first-year,14644.933573977307,0.0077337245588226,0.0013363588551045
38,Perennial first-year,14644.933573977283,0.0077337245588226,0.0013363588551045
39,Perennial first-year,14644.933573977316,0.0077337245588226,0.0013363588551045
40,Perennial first-year,14644.933573977318,0.0077337245588226,0.0013363588551045
41,Perennial first-year,14644.933573977292,0.0077337245588226,0.0013363588551045
42,Perennial first-year,14644.933573977314,0.0077337245588226,0.0013363588551045
43,Perennial first-year,14644.933573977329,0.0077337245588226,0.0013363588551045
44,Perennial first-year,14644.933573977283,0.0077337245588226,0.0013363588551045
45,Perennial first-year,14644.93357397728,0.0077337245588226,0.0013363588551045
46,Perennial first-year,14644.933573977281,0.0077337245588226,0.0013363588551045
47,Perennial first-year,14644.933573977341,0.0077337245588226,0.0013363588551045
48,Perennial first-year,14644.933573977307,0.0077337245588226,0.0013363588551045
49,Perennial first-year,14644.933573977283,0.0077337245588226,0.0013363588551045
50,Perennial first-year,14644.933573977292,0.0077337245588226,0.0013363588551045
1,Perennial adult,28709.44835237306,0.0077337245588226,0.0013363588551045
2,Perennial adult,28697.19050522951,0.0077337245588226,0.0013363588551045
3,Perennial adult,28858.48587392838,0.0077337245588226,0.0013363588551045
4,Perennial adult,29110.3109464934,0.0077337245588226,0.0013363588551045
5,Perennial adult,29393.728418653252,0.0077337245588226,0.0013363588551045
6,Perennial adult,29682.91937486101,0.0077337245588226,0.0013363588551045
7,Perennial adult,29967.883528834333,0.0077337245588226,0.0013363588551045
8,Perennial adult,30244.965733459416,0.0077337245588226,0.0013363588551045
9,Perennial adult,30512.978317500852,0.0077337245588226,0.0013363588551045
10,Perennial adult,30771.68090469157,0.0077337245588226,0.0013363588551045
11,Perennial adult,31021.190753366915,0.0077337245588226,0.0013363588551045
12,Perennial adult,31261.75530170075,0.0077337245588226,0.0013363588551045
13,Perennial adult,31493.664787759368,0.0077337245588226,0.0013363588551045
14,Perennial adult,31717.2188895302,0.0077337245588226,0.0013363588551045
15,Perennial adult,31932.71413069143,0.0077337245588226,0.0013363588551045
16,Perennial adult,32140.43929370146,0.0077337245588226,0.0013363588551045
17,Perennial adult,32340.67387549103,0.0077337245588226,0.0013363588551045
18,Perennial adult,32533.687718417787,0.0077337245588226,0.0013363588551045
19,Perennial adult,32719.741135453838,0.0077337245588226,0.0013363588551045
20,Perennial adult,32899.08508560946,0.0077337245588226,0.0013363588551045
21,Perennial adult,33071.961508114095,0.0077337245588226,0.0013363588551045
22,Perennial adult,33238.603635340085,0.0077337245588226,0.0013363588551045
23,Perennial adult,33399.236283588856,0.0077337245588226,0.0013363588551045
24,Perennial adult,33554.07616624255,0.0077337245588226,0.0013363588551045
25,Perennial adult,33703.33218321353,0.0077337245588226,0.0013363588551045
26,Perennial adult,33847.20570162617,0.0077337245588226,0.0013363588551045
27,Perennial adult,33985.890826425035,0.0077337245588226,0.0013363588551045
28,Perennial adult,34119.57466217676,0.0077337245588226,0.0013363588551045
29,Perennial adult,34248.43756919878,0.0077337245588226,0.0013363588551045
30,Perennial adult,34372.65339674808,0.0077337245588226,0.0013363588551045
31,Perennial adult,34492.38972911761,0.0077337245588226,0.0013363588551045
32,Perennial adult,34607.80810695339,0.0077337245588226,0.0013363588551045
33,Perennial adult,34719.06424518129,0.0077337245588226,0.0013363588551045
34,Perennial adult,34826.308243284555,0.0077337245588226,0.0013363588551045
35,Perennial adult,34929.68478782788,0.0077337245588226,0.0013363588551045
36,Perennial adult,35029.33334766101,0.0077337245588226,0.0013363588551045
37,Perennial adult,35125.38836208126,0.0077337245588226,0.0013363588551045
38,Perennial adult,35217.97942221025,0.0077337245588226,0.0013363588551045
39,Perennial adult,35307.231445829784,0.0077337245588226,0.0013363588551045
40,Perennial adult,35393.26484591274,0.0077337245588226,0.0013363588551045
41,Perennial adult,35476.19569307634,0.0077337245588226,0.0013363588551045
42,Perennial adult,35556.13587217703,0.0077337245588226,0.0013363588551045
43,Perennial adult,35633.19323325817,0.0077337245588226,0.0013363588551045
44,Perennial adult,35707.47173705425,0.0077337245588226,0.0013363588551045
45,Perennial adult,35779.07159524785,0.0077337245588226,0.0013363588551045
46,Perennial adult,35848.08940566873,0.0077337245588226,0.0013363588551045
47,Perennial adult,35914.618282617244,0.0077337245588226,0.0013363588551045
48,Perennial adult,35978.747982488036,0.0077337245588226,0.0013363588551045
49,Perennial adult,36040.565024863485,0.0077337245588226,0.0013363588551045
50,Perennial adult,36100.152809240266,0.0077337245588226,0.0013363588551045
1,Litter,2660.469458290261,0.0077337245588226,0.0013363588551045
2,Litter,2033.6295183584712,0.0077337245588226,0.0013363588551045
3,Litter,1784.4720417547214,0.0077337245588226,0.0013363588551045
4,Litter,1687.9813147383852,0.0077337245588226,0.0013363588551045
5,Litter,1650.852249189183,0.0077337245588226,0.0013363588551045
6,Litter,1636.569659114864,0.0077337245588226,0.0013363588551045
7,Litter,1631.0754484193053,0.0077337245588226,0.0013363588551045
8,Litter,1628.9619461078923,0.0077337245588226,0.0013363588551045
9,Litter,1628.1489320298415,0.0077337245588226,0.0013363588551045
10,Litter,1627.8361856128163,0.0077337245588226,0.0013363588551045
11,Litter,1627.7158809976909,0.0077337245588226,0.0013363588551045
12,Litter,1627.6696025260485,0.0077337245588226,0.0013363588551045
13,Litter,1627.6518005601647,0.0077337245588226,0.0013363588551045
14,Litter,1627.6449512653735,0.0077337245588226,0.0013363588551045
15,Litter,1627.6423168436156,0.0077337245588226,0.0013363588551045
16,Litter,1627.6413037259358,0.0077337245588226,0.0013363588551045
17,Litter,1627.6409086763101,0.0077337245588226,0.0013363588551045
18,Litter,1627.6407609030261,0.0077337245588226,0.0013363588551045
19,Litter,1627.6407054719302,0.0077337245588226,0.0013363588551045
20,Litter,1627.6406833810279,0.0077337245588226,0.0013363588551045
21,Litter,1627.6406766817745,0.0077337245588226,0.0013363588551045
22,Litter,1627.6406742064642,0.0077337245588226,0.0013363588551045
23,Litter,1627.640672720002,0.0077337245588226,0.0013363588551045
24,Litter,1627.6406719962579,0.0077337245588226,0.0013363588551045
25,Litter,1627.6406718932094,0.0077337245588226,0.0013363588551045
26,Litter,1627.640672270053,0.0077337245588226,0.0013363588551045
27,Litter,1627.640672651988,0.0077337245588226,0.0013363588551045
28,Litter,1627.640674665009,0.0077337245588226,0.0013363588551045
29,Litter,1627.6406751347522,0.0077337245588226,0.0013363588551045
30,Litter,1627.6406752020039,0.0077337245588226,0.0013363588551045
31,Litter,1627.6406752163384,0.0077337245588226,0.0013363588551045
32,Litter,1627.6406752210196,0.0077337245588226,0.0013363588551045
33,Litter,1627.6406752227517,0.0077337245588226,0.0013363588551045
34,Litter,1627.6406752234118,0.0077337245588226,0.0013363588551045
35,Litter,1627.6406752236655,0.0077337245588226,0.0013363588551045
36,Litter,1627.6406752237638,0.0077337245588226,0.0013363588551045
37,Litter,1627.6406752238008,0.0077337245588226,0.0013363588551045
38,Litter,1627.6406752238136,0.0077337245588226,0.0013363588551045
39,Litter,1627.6406752238204,0.0077337245588226,0.0013363588551045
40,Litter,1627.640675223823,0.0077337245588226,0.0013363588551045
41,Litter,1627.6406752238236,0.0077337245588226,0.0013363588551045
42,Litter,1627.6406752238245,0.0077337245588226,0.0013363588551045
43,Litter,1627.6406752238254,0.0077337245588226,0.0013363588551045
44,Litter,1627.6406752238236,0.0077337245588226,0.0013363588551045
45,Litter,1627.640675223823,0.0077337245588226,0.0013363588551045
46,Litter,1627.6406752238229,0.0077337245588226,0.0013363588551045
47,Litter,1627.6406752238254,0.0077337245588226,0.0013363588551045
48,Litter,1627.640675223825,0.0077337245588226,0.0013363588551045
49,Litter,1627.6406752238236,0.0077337245588226,0.0013363588551045
50,Litter,1627.6406752238236,0.0077337245588226,0.0013363588551045
1,Annual biomass,610.2413504744509,0.0077337245588226,0.0013363588551045
2,Annual biomass,92.14867371703822,0.0077337245588226,0.0013363588551045
3,Annual biomass,90.28676987385133,0.0077337245588226,0.0013363588551045
4,Annual biomass,89.77585874511654,0.0077337245588226,0.0013363588551045
5,Annual biomass,89.66848452171048,0.0077337245588226,0.0013363588551045
6,Annual biomass,89.63300583638713,0.0077337245588226,0.0013363588551045
7,Annual biomass,89.6197128326228,0.0077337245588226,0.0013363588551045
8,Annual biomass,89.61462358124984,0.0077337245588226,0.0013363588551045
9,Annual biomass,89.61266784078789,0.0077337245588226,0.0013363588551045
10,Annual biomass,89.61191586632823,0.0077337245588226,0.0013363588551045
11,Annual biomass,89.61162639767285,0.0077337245588226,0.0013363588551045
12,Annual biomass,89.61151510910908,0.0077337245588226,0.0013363588551045
13,Annual biomass,89.6114722979196,0.0077337245588226,0.0013363588551045
14,Annual biomass,89.61145598659122,0.0077337245588226,0.0013363588551045
15,Annual biomass,89.61144946452048,0.0077337245588226,0.0013363588551045
16,Annual biomass,89.61144703139722,0.0077337245588226,0.0013363588551045
17,Annual biomass,89.61144740982435,0.0077337245588226,0.0013363588551045
18,Annual biomass,89.61144572531047,0.0077337245588226,0.0013363588551045
19,Annual biomass,89.61144556159277,0.0077337245588226,0.0013363588551045
20,Annual biomass,89.61144543860573,0.0077337245588226,0.0013363588551045
21,Annual biomass,89.61144512090499,0.0077337245588226,0.0013363588551045
22,Annual biomass,89.611445082756,0.0077337245588226,0.0013363588551045
23,Annual biomass,89.61144502258692,0.0077337245588226,0.0013363588551045
24,Annual biomass,89.61144515215868,0.0077337245588226,0.0013363588551045
25,Annual biomass,89.61144512798174,0.0077337245588226,0.0013363588551045
26,Annual biomass,89.61144511658001,0.0077337245588226,0.0013363588551045
27,Annual biomass,89.61144505227952,0.0077337245588226,0.0013363588551045
28,Annual biomass,89.61144489152593,0.0077337245588226,0.0013363588551045
29,Annual biomass,89.6114447796022,0.0077337245588226,0.0013363588551045
30,Annual biomass,89.61144479314252,0.0077337245588226,0.0013363588551045
31,Annual biomass,89.611444794056,0.0077337245588226,0.0013363588551045
32,Annual biomass,89.6114447941281,0.0077337245588226,0.0013363588551045
33,Annual biomass,89.61144479413733,0.0077337245588226,0.0013363588551045
34,Annual biomass,89.61144479413956,0.0077337245588226,0.0013363588551045
35,Annual biomass,89.6114447941402,0.0077337245588226,0.0013363588551045
36,Annual biomass,89.61144479414044,0.0077337245588226,0.0013363588551045
37,Annual biomass,89.61144479414075,0.0077337245588226,0.0013363588551045
38,Annual biomass,89.61144479414051,0.0077337245588226,0.0013363588551045
39,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
40,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
41,Annual biomass,89.611444794141,0.0077337245588226,0.0013363588551045
42,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
43,Annual biomass,89.61144479414035,0.0077337245588226,0.0013363588551045
44,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
45,Annual biomass,89.61144479414068,0.0077337245588226,0.0013363588551045
46,Annual biomass,89.61144479414084,0.0077337245588226,0.0013363588551045
47,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
48,Annual biomass,89.6114447941406,0.0077337245588226,0.0013363588551045
49,Annual biomass,89.61144479414084,0.0077337245588226,0.0013363588551045
50,Annual biomass,89.61144479414068,0.0077337245588226,0.0013363588551045
1,Perennial first-year biomass,3.256363174374605,0.0077337245588226,0.0013363588551045
2,Perennial first-year biomass,25.027060407938002,0.0077337245588226,0.0013363588551045
3,Perennial first-year biomass,27.521878423075904,0.0077337245588226,0.0013363588551045
4,Perennial first-year biomass,27.283946656068554,0.0077337245588226,0.0013363588551045
5,Perennial first-year biomass,27.070079736227292,0.0077337245588226,0.0013363588551045
6,Perennial first-year biomass,26.98208016685325,0.0077337245588226,0.0013363588551045
7,Perennial first-year biomass,26.94759662453407,0.0077337245588226,0.0013363588551045
8,Perennial first-year biomass,26.93426310553241,0.0077337245588226,0.0013363588551045
9,Perennial first-year biomass,26.929125697195335,0.0077337245588226,0.0013363588551045
10,Perennial first-year biomass,26.92714841355586,0.0077337245588226,0.0013363588551045
11,Perennial first-year biomass,26.926387727286922,0.0077337245588226,0.0013363588551045
12,Perennial first-year biomass,26.92609504202923,0.0077337245588226,0.0013363588551045
13,Perennial first-year biomass,26.9259824841894,0.0077337245588226,0.0013363588551045
14,Perennial first-year biomass,26.92593910131723,0.0077337245588226,0.0013363588551045
15,Perennial first-year biomass,26.925922482780408,0.0077337245588226,0.0013363588551045
16,Perennial first-year biomass,26.925916081790906,0.0077337245588226,0.0013363588551045
17,Perennial first-year biomass,26.925913301559515,0.0077337245588226,0.0013363588551045
18,Perennial first-year biomass,26.92591266471396,0.0077337245588226,0.0013363588551045
19,Perennial first-year biomass,26.925912309321443,0.0077337245588226,0.0013363588551045
20,Perennial first-year biomass,26.925912130063427,0.0077337245588226,0.0013363588551045
21,Perennial first-year biomass,26.92591219587536,0.0077337245588226,0.0013363588551045
22,Perennial first-year biomass,26.92591215747018,0.0077337245588226,0.0013363588551045
23,Perennial first-year biomass,26.925912130186806,0.0077337245588226,0.0013363588551045
24,Perennial first-year biomass,26.925912125098552,0.0077337245588226,0.0013363588551045
25,Perennial first-year biomass,26.925912132254822,0.0077337245588226,0.0013363588551045
26,Perennial first-year biomass,26.925912150851016,0.0077337245588226,0.0013363588551045
27,Perennial first-year biomass,26.92591215963769,0.0077337245588226,0.0013363588551045
28,Perennial first-year biomass,26.92591226107948,0.0077337245588226,0.0013363588551045
29,Perennial first-year biomass,26.92591222492494,0.0077337245588226,0.0013363588551045
30,Perennial first-year biomass,26.92591223263216,0.0077337245588226,0.0013363588551045
