Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
lesions:D2_7F_Mv_Edge_July,17,2480,145.882,0.012,255,43.33,15.871,7.729,85.627
leaf:D2_7W_Mv_1_July,1,282939,282939,30.707,255,2907.062,1129.746,318.876,4.031
lesions:D2_7W_Mv_1_July,3,396,132,0.095,255,41.408,16.452,8.962,6.064
leaf:D2_7W_Mv_2_July,1,436252,436252,40.725,255,4029.236,1540.515,360.563,174.595
lesions:D2_7W_Mv_2_July,13,5018,386,0.727,255,78.097,28.166,14.181,115.565
leaf:D2_7W_Mv_3_July,1,620885,620885,40.961,255,5141.929,2113.487,374.043,1.755
lesions:D2_7W_Mv_3_July,6,2295,382.5,0.25,255,72.551,27.724,12.814,48.166
leaf:D2_7W_Mv_Edge_July,18,9232946,512941.444,38.683,254.799,4727.547,1678.059,382.29,80.388
lesions:D2_7W_Mv_Edge_July,49,35061,715.531,0.16,255,112.655,36.601,14.564,79.764
leaf:D2_8F_Mv_1_July,1,468665,468665,30.661,255,4024.82,1661.14,359.225,0.233
lesions:D2_8F_Mv_1_July,3,1149,383,0.174,255,69.86,26.45,15.979,171.551
leaf:D2_8F_Mv_2_July,1,330402,330402,36.311,255,3281.361,1326.349,317.172,165.849
lesions:D2_8F_Mv_2_July,5,863,172.6,0.132,255,43.036,16.253,9.661,125.338
leaf:D2_8F_Mv_3_July,1,316595,316595,34.503,255,3188.535,1270.731,317.22,177.764
lesions:D2_8F_Mv_3_July,7,5346,763.714,1.124,255,108.612,40.787,18.839,4.404
leaf:D2_8F_Mv_Edge_July,19,9771283,514278.053,43.688,255,4562.376,1778.978,368.53,76.422
lesions:D2_8F_Mv_Edge_July,136,53365,392.39,0.242,255,74.449,26.992,12.988,87.377
leaf:D2_8W_Mv_1_July,1,261823,261823,23.992,255,2962.584,1126.985,295.801,9.838
lesions:D2_8W_Mv_1_July,9,1858,206.444,0.391,255,54.668,20.665,11.695,71.201
leaf:D2_8W_Mv_2_July,1,331327,331327,40.33,255,3224.15,1319.401,319.735,179.177
lesions:D2_8W_Mv_2_July,9,5459,606.556,1.143,255,90.611,33.237,14.221,84.26
leaf:D2_8W_Mv_3_July,1,349205,349205,34.847,255,3331.849,1369.725,324.606,179.26
lesions:D2_8W_Mv_3_July,14,2321,165.786,0.464,255,46.229,16.936,10.573,79.236
leaf:D2_8W_Mv_Edge_July,20,10312831,515641.55,42.726,254.993,4488.255,1815.5,358.386,107.69
lesions:D2_8W_Mv_Edge_July,217,74327,342.521,0.327,255,68.976,25.267,13.249,79.153
leaf:D2_9F_Mv_1_July,1,616078,616078,34.639,254.998,5030.415,2012.697,389.733,2.532
lesions:D2_9F_Mv_1_July,3,390,130,0.044,255,34.547,11.442,9.318,84.011
leaf:D2_9F_Mv_2_July,1,522482,522482,27.653,254.889,4552.81,1892.622,351.494,2.957
lesions:D2_9F_Mv_2_July,8,1611,201.375,0.211,255,71.292,32.065,6.415,82.976
leaf:D2_9F_Mv_3_July,1,549239,549239,29.113,255,4374.851,1741.325,401.598,3.572
lesions:D2_9F_Mv_3_July,4,623,155.75,0.076,255,37.542,11.555,8.304,41.02
leaf:D2_9F_Mv_Edge_July,20,6859293,342964.65,33.222,254.998,3505.254,1417.152,303.866,90.462
lesions:D2_9F_Mv_Edge_July,22,9261,420.955,0.048,255,67.974,22.683,10.442,85.239
leaf:D2_9W_Mv_1_July,1,274267,274267,32.395,255,3072.494,1248.775,279.64,177.426
lesions:D2_9W_Mv_1_July,2,1043,521.5,0.261,255,88.912,32.368,19.868,178.961
leaf:D2_9W_Mv_2_July,1,271352,271352,37.087,255,3192.275,1286.774,268.498,173.985
lesions:D2_9W_Mv_2_July,3,438,146,0.089,255,43.018,16.464,9.05,71.09
leaf:D2_9W_Mv_3_July,1,198920,198920,30.609,254.983,2679.759,1113.115,227.535,3.133
lesions:D2_9W_Mv_3_July,6,2558,426.333,0.794,255,86.972,25.918,13.204,64.806
leaf:D2_9W_Mv_Edge_July,20,8285354,414267.7,41.008,254.996,3843.053,1562.478,332.893,107.078
lesions:D2_9W_Mv_Edge_July,17,7034,413.765,0.036,255,73.856,26.701,13.197,93.502
leaf:D3_10F_Mv_1_July,1,627204,627204,31.559,255,4904.213,2041.194,391.232,5.293
lesions:D3_10F_Mv_1_July,9,476,52.889,0.046,255,24.852,8.783,6.437,50.339
leaf:D3_10F_Mv_2_July,1,468445,468445,29.759,255,3952.785,1616.87,368.887,179.829
lesions:D3_10F_Mv_2_July,3,846,282,0.124,255,84.022,28.711,10.745,139.058
leaf:D3_10F_Mv_3_July,1,587287,587287,25.399,255,4764.976,1968.914,379.781,4.827
lesions:D3_10F_Mv_3_July,1,128,128,0.014,255,45.556,19.148,8.511,179.099
leaf:D3_10F_Mv_Edge_July,19,8193951,431260.579,38.24,254.944,3986.525,1539.477,352.771,66.637
lesions:D3_10F_Mv_Edge_July,23,1083,47.087,0.005,255,25.027,9.848,5.134,67.534
leaf:D3_10W_Mv_1_July,1,227884,227884,20.733,255,2556.487,1058.891,274.014,91.421
lesions:D3_10W_Mv_1_July,2,929,464.5,0.285,255,91.912,31.34,17.202,92.611
leaf:D3_10W_Mv_2_July,1,385745,385745,27.999,255,4148.667,1545.758,317.738,88.069
lesions:D3_10W_Mv_2_July,3,1460,486.667,0.258,255,71.241,25.597,15.193,112.195
leaf:D3_10W_Mv_3_July,1,438814,438814,27.966,255,4071.052,1625.595,343.699,0.422
lesions:D3_10W_Mv_3_July,2,630,315,0.101,255,55.991,21.3,11.397,96.682
leaf:D3_10W_Mv_Edge_July,20,8999325,449966.25,38.919,255,4165.525,1676.353,338.501,90.266
lesions:D3_10W_Mv_Edge_July,14,2145,153.214,0.01,255,41.985,15.475,8.737,53.122
leaf:D3_1F_Mv_1_July,1,455646,455646,39.151,255,3998.844,1649.561,351.698,1.079
lesions:D3_1F_Mv_1_July,2,17,8.5,0.003,255,9.071,3.508,2.571,2.942
leaf:D3_1F_Mv_2_July,1,501561,501561,37.137,255,4285.371,1744.965,365.971,178.53
lesions:D3_1F_Mv_2_July,2,348,174,0.048,255,51.527,19.397,9.656,100.94
leaf:D3_1F_Mv_3_July,1,368039,368039,38.141,255,3587.547,1429.142,327.89,176.77
lesions:D3_1F_Mv_3_July,2,69,34.5,0.012,255,20.314,7.735,5.07,44.434
leaf:D3_1F_Mv_Edge_July,19,8309602,437347.474,35.754,255,4073.29,1583.873,350.437,58.742
lesions:D3_1F_Mv_Edge_July,16,3744,234,0.017,255,47.809,18.553,9.494,59.782
leaf:D3_1W_Mv_1_July,1,142012,142012,28.566,255,2112.805,864.626,209.125,96.015
lesions:D3_1W_Mv_1_July,3,147,49,0.065,255,30.547,10.074,5.802,95.363
leaf:D3_1W_Mv_2_July,1,517524,517524,37.545,255,4244.525,1697.534,388.17,91.768
lesions:D3_1W_Mv_2_July,2,522,261,0.069,255,62.184,21.679,15.253,83.803
leaf:D3_1W_Mv_3_July,1,607450,607450,28.302,255,4988.366,2088.771,370.28,179.848
lesions:D3_1W_Mv_3_July,4,666,166.5,0.077,255,47.138,17.334,9.882,49.101
leaf:D3_1W_Mv_Edge_July,20,7870261,393513.05,35.856,254.956,3897.652,1536.347,324.218,63.803
lesions:D3_1W_Mv_Edge_July,38,13570,357.105,0.069,255,67.783,25.302,12.722,76.79
leaf:D3_2F_Mv_1_July,1,629831,629831,50.823,255,4614.407,1908.146,420.264,2.905
lesions:D3_2F_Mv_1_July,1,16,16,0.002,255,14.142,4.789,4.254,159.183
leaf:D3_2F_Mv_2_July,1,396947,396947,27.328,255,3569.797,1428.861,353.714,177.024
lesions:D3_2F_Mv_2_July,1,224,224,0.038,255,54.527,19.049,14.972,153.394
leaf:D3_2F_Mv_3_July,1,329695,329695,27.906,254.998,3334.501,1362.665,308.059,6.227
lesions:D3_2F_Mv_3_July,5,702,140.4,0.132,255,58.87,25.089,6.232,43.684
leaf:D3_2F_Mv_Edge_July,20,8942488,447124.4,37.539,255,4145.501,1697.916,333.17,54.884
lesions:D3_2F_Mv_Edge_July,12,4147,345.583,0.018,255,55.195,21.181,11.974,109.696
leaf:D3_2W_Mv_1_July,1,552960,552960,44.998,255,4704.66,1991.945,353.449,90.286
lesions:D3_2W_Mv_1_July,2,1516,758,0.192,255,114.811,42.978,22.021,93.129
leaf:D3_2W_Mv_2_July,1,576850,576850,28.28,255,4593.479,1908.435,384.854,89.343
lesions:D3_2W_Mv_2_July,4,2373,593.25,0.293,255,97.634,38.477,16.907,91.208
leaf:D3_2W_Mv_3_July,1,569174,569174,32.167,254.999,4682.204,1921.079,377.233,101.603
lesions:D3_2W_Mv_3_July,2,1646,823,0.145,255,114.983,42.687,23.916,105.532
leaf:D3_2W_Mv_Edge_July,19,10748103,565689.632,44.317,255,4746.135,1853.622,386.207,94.606
lesions:D3_2W_Mv_Edge_July,40,15997,399.925,0.068,255,70.293,27.058,12.751,83.263
leaf:D3_3F_Mv_1_July,1,508453,508453,27.9,255,4163.496,1645.469,393.433,177.302
lesions:D3_3F_Mv_1_July,7,2115,302.143,0.283,255,62.36,22.29,13.999,79.102
leaf:D3_3F_Mv_2_July,1,405722,405722,27.601,255,3614.695,1450.327,356.183,1.911
lesions:D3_3F_Mv_2_July,4,149,37.25,0.025,255,19.314,6.38,5.658,49.938
leaf:D3_3F_Mv_3_July,1,671506,671506,42.957,255,5093.201,2101.113,406.922,177.126
lesions:D3_3F_Mv_3_July,4,1430,357.5,0.142,255,64.648,24.696,12.883,134.336
leaf:D3_3F_Mv_Edge_July,19,9284242,488644.316,39.776,255,4331.009,1660.869,375.359,67.097
lesions:D3_3F_Mv_Edge_July,24,6607,275.292,0.03,255,64.108,23.904,11.249,90.342
leaf:D3_3W_Mv_1_July,1,535219,535219,33.368,255,4374.182,1793.73,379.913,177.895
lesions:D3_3W_Mv_1_July,2,208,104,0.027,255,37.92,14.018,9.423,179.041
leaf:D3_3W_Mv_2_July,1,404821,404821,20.216,255,4076.459,1706.771,301.994,82.756
lesions:D3_3W_Mv_2_July,3,126,42,0.018,255,26.142,8.224,4.82,41.379
leaf:D3_3W_Mv_3_July,1,673779,673779,32.572,254.979,5304.432,2203.605,389.309,179.108
lesions:D3_3W_Mv_3_July,3,763,254.333,0.08,255,57.779,20.254,13.784,69.878
leaf:D3_3W_Mv_Edge_July,20,9048553,452427.65,38.036,255,4233.096,1675.794,337.151,46.717
lesions:D3_3W_Mv_Edge_July,23,5763,250.565,0.027,255,54.261,20.975,9.804,73.946
leaf:D3_4F_Mv_1_July,1,439410,439410,42.545,254.99,4074.016,1633.193,342.565,177.712
lesions:D3_4F_Mv_1_July,3,613,204.333,0.097,255,53.032,20.411,11.062,61.496
leaf:D3_4F_Mv_2_July,1,568477,568477,45.228,255,4530.483,1880.151,384.973,179.938
lesions:D3_4F_Mv_2_July,2,313,156.5,0.039,255,46.991,16.021,11.532,173.574
leaf:D3_4F_Mv_3_July,1,463866,463866,28.709,255,4313.187,1809.506,326.394,179.045
lesions:D3_4F_Mv_3_July,2,2000,1000,0.305,255,116.589,43.401,22.681,96.508
leaf:D3_4F_Mv_Edge_July,19,9109318,479437.789,37.601,254.993,4415.155,1703.343,356.743,121.175
lesions:D3_4F_Mv_Edge_July,72,35688,495.667,0.151,255,91.501,32.056,13.88,105.51
leaf:D3_4W_Mv_1_July,1,489979,489979,35.916,255,4785.988,1974.944,315.888,97.665
lesions:D3_4W_Mv_1_July,1,681,681,0.066,255,106.669,42.186,20.554,95.9
leaf:D3_4W_Mv_3_July,1,207391,207391,17.264,255,2707.533,1122.671,235.206,92.42
lesions:D3_4W_Mv_3_July,2,2020,1010,0.649,255,130.225,49.652,25.22,90.205
leaf:D3_4W_Mv_Edge_July,20,5870083,293504.15,25.26,254.967,3300.642,1310.258,275.534,30.419
lesions:D3_4W_Mv_Edge_July,52,43355,833.75,0.206,255,113.841,38.228,15.06,103.985
leaf:D3_5F_Mv_1_July,1,839116,839116,43.7,255,5434.155,2324.333,459.657,0.123
lesions:D3_5F_Mv_1_July,6,785,130.833,0.069,255,42.651,15.76,9.96,90.953
leaf:D3_5F_Mv_2_July,1,414850,414850,26.532,255,4060.962,1682.186,313.998,179.134
lesions:D3_5F_Mv_2_July,2,2382,1191,0.394,255,160.368,64.907,23.26,172.861
leaf:D3_5F_Mv_3_July,1,566962,566962,31.799,255,4783.153,1856.782,388.779,1.319
lesions:D3_5F_Mv_3_July,1,796,796,0.09,255,111.983,42.168,24.035,9.495
leaf:D3_5F_Mv_Edge_July,19,8446391,444546.895,35.116,254.994,4083.647,1581.023,351.96,56.579
lesions:D3_5F_Mv_Edge_July,71,43004,605.69,0.198,255,94.127,32.48,13.782,72.676
leaf:D3_5W_Mv_1_July,1,423562,423562,26.805,255,3499.513,1410.058,382.464,88.9
lesions:D3_5W_Mv_1_July,8,1823,227.875,0.296,255,51.241,18.858,11.146,60.752
leaf:D3_5W_Mv_2_July,1,520020,520020,22.516,255,4210.792,1705.528,388.214,96.066
lesions:D3_5W_Mv_2_July,10,1543,154.3,0.182,255,44.583,16.261,10.391,85.92
leaf:D3_5W_Mv_3_July,1,323137,323137,16.238,255,3538.743,1447.968,284.144,171.817
lesions:D3_5W_Mv_3_July,3,869,289.667,0.15,255,58.998,21.701,13.504,158.84
leaf:D3_5W_Mv_Edge_July,20,8869377,443468.85,36.082,255,4338.017,1737.15,321.535,46.773
lesions:D3_5W_Mv_Edge_July,116,46927,404.543,0.201,254.998,77.344,28.079,13.461,77.53
leaf:D3_6F_Mv_1_July,1,220125,220125,25.349,255,2467.315,999.252,280.482,179.581
lesions:D3_6F_Mv_1_July,2,852,426,0.269,255,88.497,34.211,15.322,79.845
leaf:D3_6F_Mv_2_July,1,646194,646194,36.204,255,5306.789,1966.413,418.406,0.725
lesions:D3_6F_Mv_2_July,2,274,137,0.03,255,41.456,14.858,9.906,10.416
leaf:D3_6F_Mv_3_July,1,552448,552448,31.83,255,4341.194,1803.075,390.111,177.999
lesions:D3_6F_Mv_3_July,5,1128,225.6,0.142,255,50.119,18.319,10.699,124.302
leaf:D3_6F_Mv_Edge_July,20,9242057,462102.85,37.557,254.999,4208.321,1705.229,343.776,73.651
lesions:D3_6F_Mv_Edge_July,48,19783,412.146,0.085,255,67.787,26.043,11.32,84.298
leaf:D3_6W_Mv_1_July,1,625766,625766,18.381,255,4927.328,2069.81,384.939,19.695
lesions:D3_6W_Mv_1_July,2,307,153.5,0.018,255,47.577,18.132,10.8,19.635
leaf:D3_6W_Mv_2_July,1,446002,446002,35.24,255,3911.052,1557.488,364.605,94.72
lesions:D3_6W_Mv_2_July,2,298,149,0.044,255,47.042,17.732,10.614,97.339
leaf:D3_6W_Mv_3_July,1,417395,417395,23.122,254.997,3727.496,1510.101,351.926,174.305
lesions:D3_6W_Mv_3_July,2,138,69,0.021,255,31.263,12.339,7.085,168.998
leaf:D3_6W_Mv_Edge_July,15,7486426,499095.067,35.679,254.961,4249.238,1741.132,362.939,95.692
lesions:D3_6W_Mv_Edge_July,36,12851,356.972,0.065,255,72.526,26.915,13.072,96.621
leaf:D3_7F_Mv_1_July,1,701566,701566,31.363,255,5514.068,2153.53,414.79,3.826
lesions:D3_7F_Mv_1_July,2,732,366,0.068,255,69.82,27.788,14.528,90.949
leaf:D3_7F_Mv_2_July,1,464390,464390,31.807,254.999,4075.413,1666.327,354.84,178.307
lesions:D3_7F_Mv_2_July,3,84,28,0.012,255,17.947,6.808,4.075,75.536
leaf:D3_7F_Mv_3_July,1,562498,562498,29.974,255,5251.236,1955.577,366.232,178.774
lesions:D3_7F_Mv_3_July,2,2391,1195.5,0.29,255,151.569,63.111,15.049,0.893
leaf:D3_7F_Mv_Edge_July,20,10556028,527801.4,42.481,254.997,4527.231,1856.723,356.835,72.901
lesions:D3_7F_Mv_Edge_July,35,14697,419.914,0.062,255,77.715,27.421,13.331,81.512
leaf:D3_7W_Mv_1_July,1,451056,451056,24.493,255,4046.407,1651.153,347.819,96.494
lesions:D3_7W_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_7W_Mv_2_July,1,539373,539373,28.331,255,4155.78,1718.416,399.642,84.477
lesions:D3_7W_Mv_2_July,2,128,64,0.016,255,29.092,10.692,7.39,70.223
leaf:D3_7W_Mv_3_July,1,505982,505982,23.601,255,4456.39,1788.544,360.201,91.079
lesions:D3_7W_Mv_3_July,2,73,36.5,0.009,255,22.021,8.167,5.407,82.426
leaf:D3_7W_Mv_Edge_July,19,7909099,416268.368,32.261,254.897,3960.363,1538.455,340.295,131.703
lesions:D3_7W_Mv_Edge_July,9,561,62.333,0.002,255,28.499,10.716,6.712,66.063
leaf:D3_8F_Mv_1_July,1,640138,640138,36.702,255,5072.106,2141.417,380.612,179.027
lesions:D3_8F_Mv_1_July,4,792,198,0.088,255,48.87,18.214,11.209,71.753
leaf:D3_8F_Mv_2_July,1,300401,300401,29.204,255,2995.239,1232.21,310.404,0.261
lesions:D3_8F_Mv_2_July,4,515,128.75,0.12,255,40.445,16.006,8.28,26.088
leaf:D3_8F_Mv_3_July,1,268957,268957,33.005,254.999,2829.481,1132.804,302.3,2.792
lesions:D3_8F_Mv_3_July,2,362,181,0.092,255,47.042,18.139,10.028,34.737
leaf:D3_8F_Mv_Edge_July,19,7174491,377604.789,33.006,254.999,3826.999,1436.461,329.949,104.002
lesions:D3_8F_Mv_Edge_July,40,15824,395.6,0.079,255,73.804,27.554,12.493,102.068
leaf:D3_8W_Mv_1_July,1,633559,633559,28.753,255,5232.55,2186.442,368.943,178.645
lesions:D3_8W_Mv_1_July,1,143,143,0.015,255,46.042,16.354,11.133,167.907
leaf:D3_8W_Mv_2_July,1,637781,637781,20.666,255,5212.054,2160.902,375.791,85.175
lesions:D3_8W_Mv_2_July,2,463,231.5,0.046,255,60.234,22.772,12.898,80.939
leaf:D3_8W_Mv_3_July,1,503095,503095,31.893,255,4628.868,1956.741,327.361,89.675
lesions:D3_8W_Mv_3_July,4,54,13.5,0.007,255,12.485,4.618,2.864,116.26
leaf:D3_8W_Mv_Edge_July,19,8062163,424324.368,33.668,254.887,3925.165,1557.545,343.763,85.267
lesions:D3_8W_Mv_Edge_July,18,7081,393.389,0.034,255,74.929,29.07,12.448,104.951
leaf:D3_9F_Mv_1_July,1,570299,570299,30.466,255,4929.243,1990.136,364.863,1.826
lesions:D3_9F_Mv_1_July,2,977,488.5,0.115,255,80.962,28.632,19.58,165.035
leaf:D3_9F_Mv_2_July,1,496758,496758,23.486,255,4133.153,1704.941,370.976,3.457
lesions:D3_9F_Mv_2_July,5,589,117.8,0.08,255,33.682,12.157,8.289,11.921
leaf:D3_9F_Mv_3_July,1,678744,678744,30.359,255,4907.645,2007.32,430.526,2.457
lesions:D3_9F_Mv_3_July,4,668,167,0.067,255,45.456,16.368,11.477,26.459
leaf:D3_9F_Mv_Edge_July,20,9045995,452299.75,39.21,254.903,4139.414,1685.626,337.769,98.541
lesions:D3_9F_Mv_Edge_July,58,19757,340.638,0.09,255,65.946,25.303,11.458,100.895
leaf:D3_9W_Mv_1_July,1,408478,408478,33.116,255,3976.66,1654.506,314.348,3.066
lesions:D3_9W_Mv_1_July,3,186,62,0.03,255,31.994,10.553,7.474,103.394
leaf:D3_9W_Mv_2_July,1,645905,645905,39.859,255,5240.338,2133.617,385.445,95.799
lesions:D3_9W_Mv_2_July,2,685,342.5,0.062,255,58.991,22.021,11.411,63.731
leaf:D3_9w_Mv_3_July,1,525472,525472,27.151,255,4603.451,1875.833,356.669,98.874
lesions:D3_9w_Mv_3_July,3,409,136.333,0.042,255,46.123,15.59,11.171,101.679
leaf:D3_9W_Mv_Edge_July,20,6513886,325694.3,30.187,255,3293.852,1336.593,304.399,46.947
lesions:D3_9W_Mv_Edge_July,12,1288,107.333,0.006,255,35.526,13.21,8.101,91.277
leaf:D4_10F_Mv_1_July,1,60613,60613,16.748,255,1577.886,613.432,125.808,174.142
lesions:D4_10F_Mv_1_July,6,456,76,0.433,255,29.328,10.741,6.643,72.939
leaf:D4_10F_Mv_2_July,1,105823,105823,21.839,254.998,2336.906,874.969,153.992,177.337
lesions:D4_10F_Mv_2_July,9,2681,297.889,1.29,255,75.472,22.243,8.943,75.583
leaf:D4_10F_Mv_3_July,1,216654,216654,28.671,255,2903.131,1207.009,228.542,0.297
lesions:D4_10F_Mv_3_July,7,575,82.143,0.188,255,32.991,12.771,7.094,77.583
leaf:D4_10F_Mv_Edge_July,20,3534468,176723.4,20.397,254.816,2615.901,1011.449,212.838,99.676
lesions:D4_10F_Mv_Edge_July,22,2334,106.091,0.014,255,36.415,13.745,7.478,87.869
leaf:D4_10W_Mv_1_July,1,390842,390842,29.63,255,4056.397,1540.479,323.039,10.246
lesions:D4_10W_Mv_1_July,3,552,184,0.074,255,61.47,24.836,8.785,56.847
leaf:D4_10W_Mv_2_July,1,173141,173141,24.61,255,2790.227,1083.982,203.371,6.023
lesions:D4_10W_Mv_2_July,9,2256,250.667,0.758,255,67.243,26.639,9.813,27.476
leaf:D4_10W_Mv_3_July,1,102561,102561,17.935,255,1810.705,701.112,186.254,168.434
lesions:D4_10W_Mv_3_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_10W_Mv_Edge_July,20,4746449,237322.45,23.192,254.995,2791.5,1120.873,262.241,48.407
lesions:D4_10W_Mv_Edge_July,20,10767,538.35,0.054,255,87.615,35.225,13.742,71.195
leaf:D4_1F_Mv_1_July,1,462858,462858,35.341,255,3972.903,1622.941,363.124,176.687
lesions:D4_1F_Mv_1_July,4,552,138,0.085,255,36.127,12.794,7.725,145.416
leaf:D4_1F_Mv_2_July,1,255625,255625,39.509,255,2819.682,1148.66,283.349,168.987
lesions:D4_1F_Mv_2_July,3,805,268.333,0.188,255,53.894,19.596,11.841,172.042
leaf:D4_1F_Mv_3_July,1,313936,313936,44.795,255,3271.405,1287.327,310.501,176.918
lesions:D4_1F_Mv_3_July,2,563,281.5,0.125,255,66.77,25.875,13.985,94.629
leaf:D4_1F_Mv_Edge_July,19,4970038,261580.947,23.375,254.896,3068.369,1187.007,279.269,76.877
lesions:D4_1F_Mv_Edge_July,26,7891,303.5,0.045,255,56.359,20.21,11.481,65.364
leaf:D4_1W_Mv_1_July,1,60404,60404,17.416,255,1393.744,541.485,142.033,6.753
lesions:D4_1W_Mv_1_July,4,114,28.5,0.113,255,18.667,6.947,4.42,39.791
leaf:D4_1W_Mv_2_July,1,143672,143672,25.573,255,2494.639,970.03,188.581,4.22
lesions:D4_1W_Mv_2_July,6,307,51.167,0.125,255,23.63,8.76,5.439,41.792
leaf:D4_1W_Mv_3_July,1,121189,121189,28.936,255,2244.029,916.962,168.276,3.506
lesions:D4_1W_Mv_3_July,17,2873,169,1.563,255,41.818,15.559,8.163,51.208
leaf:D4_1W_Mv_Edge_July,19,3611978,190104.105,19.604,254.923,2819.233,1056.072,229.734,85.781
lesions:D4_1W_Mv_Edge_July,44,5981,135.932,0.036,254.884,41.746,15.217,6.375,73.711
leaf:D4_2F_Mv_1_July,1,325417,325417,31.879,255,3506.795,1443.043,287.125,177.785
lesions:D4_2F_Mv_1_July,2,1045,522.5,0.212,255,94.69,26.989,20.805,167.585
leaf:D4_2F_Mv_2_July,1,373112,373112,40.159,255,3722.016,1471.07,322.936,178.372
lesions:D4_2F_Mv_2_July,2,937,468.5,0.162,255,82.719,31.281,18.266,172.874
leaf:D4_2F_Mv_3_July,1,473185,473185,26.287,255,4403.729,1729.172,348.42,10.753
lesions:D4_2F_Mv_3_July,1,57,57,0.007,255,28.971,11.037,6.575,173.387
leaf:D4_2F_Mv_Edge_July,20,4790495,239524.75,28.363,255,2763.018,1116.332,268.801,116.591
lesions:D4_2F_Mv_Edge_July,15,7974,531.6,0.051,255,76.387,26.6,15.804,61.835
leaf:D4_2W_Mv_1_July,1,267629,267629,30.485,254.857,4684.03,1543.671,220.744,0.114
lesions:D4_2W_Mv_1_July,2,160,80,0.034,255,35.799,13.88,7.404,18.984
leaf:D4_2W_Mv_2_July,1,217460,217460,23.393,255,3085.097,1246.858,222.061,3.295
lesions:D4_2W_Mv_2_July,5,1267,253.4,0.338,255,58.05,24.039,9.644,87.643
leaf:D4_2W_Mv_3_July,1,113382,113382,16.58,255,2389.339,876.319,164.737,7.361
lesions:D4_2W_Mv_3_July,3,1215,405,0.447,255,88.117,34.04,13.022,58.265
leaf:D4_2W_Mv_Edge_July,20,4762665,238133.25,23.7,254.907,2927.092,1159.794,256.36,80.156
lesions:D4_2W_Mv_Edge_July,24,6732,280.5,0.036,255,58.485,22.355,10.499,71.039
leaf:D4_3F_Mv_1_July,1,433102,433102,26.21,255,3991.16,1641.176,336.005,11.741
lesions:D4_3F_Mv_1_July,3,2688,896,0.318,255,132.435,50.138,21.743,11.251
leaf:D4_3F_Mv_2_July,1,645430,645430,42.047,255,4893.621,1991.121,412.726,179.418
lesions:D4_3F_Mv_2_July,7,1700,242.857,0.185,255,60.005,21.858,13.425,131.552
leaf:D4_3F_Mv_3_July,1,464960,464960,31.134,255,3956.601,1618.888,365.687,0.032
lesions:D4_3F_Mv_3_July,3,627,209,0.095,255,67.046,21.599,11.663,100.063
leaf:D4_3F_Mv_Edge_July,19,7019751,369460.579,32,255,3635.928,1399.721,333.948,93.756
lesions:D4_3F_Mv_Edge_July,74,34068,460.378,0.162,255,90.707,31.32,14.083,99.712
leaf:D4_3W_Mv_1_July,1,383832,383832,27.011,255,3576.861,1438.332,339.776,1.76
lesions:D4_3W_Mv_1_July,4,835,208.75,0.148,255,52.542,19.908,10.584,25.498
leaf:D4_3W_Mv_2_July,1,566864,566864,35.609,254.999,5463.642,1950.512,370.033,5.007
lesions:D4_3W_Mv_2_July,4,3348,837,0.376,255,103.619,38.641,21.777,9.451
leaf:D4_3W_Mv_3_July,1,510070,510070,29.635,255,4524.903,1889.52,343.707,0.257
lesions:D4_3W_Mv_3_July,3,906,302,0.124,255,59.698,23.424,11.472,76.095
leaf:D4_3W_Mv_Edge_July,20,5959451,297972.55,29.135,255,3185.769,1294.189,286.506,90.076
lesions:D4_3W_Mv_Edge_July,55,18039,327.982,0.096,255,66.756,23.601,12.099,67.986
leaf:D4_4F_Mv_1_July,1,556239,556239,44.279,255,4923.804,2038.1,347.493,177.561
lesions:D4_4F_Mv_1_July,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_4F_Mv_2_July,1,631533,631533,38.242,255,4872.9,1935.567,415.43,177.947
lesions:D4_4F_Mv_2_July,2,372,186,0.04,255,79.355,36.117,6.603,92.605
leaf:D4_4F_Mv_3_July,1,737124,737124,39.71,255,5347.493,2208.947,424.879,174.821
lesions:D4_4F_Mv_3_July,1,15,15,0.001,255,13.899,5.217,3.661,2.45
leaf:D4_4F_Mv_Edge_July,20,4716084,235804.2,27.224,254.999,2896.587,1156.507,251.386,106.801
lesions:D4_4F_Mv_Edge_July,5,1294,258.8,0.008,255,85.695,22.213,11.44,101.636
leaf:D4_4W_Mv_1_July,1,499466,499466,33.656,255,4411.395,1781.304,357.008,4.195
lesions:D4_4W_Mv_1_July,4,506,126.5,0.067,255,37.153,12.724,9.096,100.508
leaf:D4_4W_Mv_2_July,1,516526,516526,33.068,255,4548.515,1844.134,356.623,7.225
lesions:D4_4W_Mv_2_July,2,684,342,0.081,255,71.77,27.624,14.946,5.751
leaf:D4_4W_Mv_3_July,1,326024,326024,26.087,255,3910.047,1502.389,276.298,1.419
lesions:D4_4W_Mv_3_July,3,211,70.333,0.041,255,32.19,11.937,5.936,83.375
leaf:D4_4W_Mv_Edge_July,19,5893697,310194.579,29.601,254.998,3297.049,1304.913,298.148,120.504
lesions:D4_4W_Mv_Edge_July,19,6861,361.105,0.036,255,73.28,27.564,12.375,105.632
