Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
leaf:D4_9F_Ev_A_May,1,446332,446332,21.339,255,7527.083,2813.576,201.98,178.883
lesions:D4_9F_Ev_A_May,24,16499,687.458,1.722,255,127.762,47.746,8.418,92.969
leaf:D4_9F_Ev_R1_May,1,470578,470578,26.059,255,8555.385,3561.435,168.235,86.633
lesions:D4_9F_Ev_R1_May,7,600,85.714,0.046,255,37.981,15.156,7.008,88.864
leaf:D4_9F_Ev_R2_May,1,311411,311411,35.239,255,5435.322,2540.652,156.063,2.826
lesions:D4_9F_Ev_R2_May,16,92200,5762.5,15.336,255,358.824,139.141,19.047,51.206
leaf:D4_9F_Ev_R3_May,1,333979,333979,18.085,255,5718.812,2411.91,176.306,1.834
lesions:D4_9F_Ev_R3_May,15,21132,1408.8,3.685,255,187.72,79.498,8.689,44.422
leaf:D4_9F_Ev_R4_May,1,353341,353341,23.019,255,7678.362,3502.852,128.435,179.417
lesions:D4_9F_Ev_R4_May,96,61810,643.854,12.207,255,84.936,27.441,8.464,74.311
leaf:D4_9W_Ev_A_May_edited,1,190913,190913,12.188,254.991,7519.724,2061.487,117.914,1.195
lesions:D4_9W_Ev_A_May_edited,22,4572,207.818,1.257,255,69.4,29.2,5.439,54.741
leaf:D4_9W_Ev_R1_May,1,132098,132098,10.132,255,4009.77,1722.225,97.66,14.382
lesions:D4_9W_Ev_R1_May,6,1150,191.667,0.137,255,74.867,28.46,7.483,48.616
leaf:D4_9W_Ev_R3_May,1,170782,170782,17.313,255,4720.099,1603.129,135.639,175.59
lesions:D4_9W_Ev_R3_May,4,451,112.75,0.065,255,41.713,16.554,7.759,54.435
