Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
lesions:D2_7F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_7W_Edge_Mv_June,19,4712604,248031.789,29.23,255,2596.338,1036.852,301.154,101.44
lesions:D2_7W_Edge_Mv_June,11,7655,695.909,0.05,255,100.216,37.651,12.122,117.371
leaf:D2_7W_Mv_1_June,1,106483,106483,35.697,255,1671.266,652.342,207.833,91.05
lesions:D2_7W_Mv_1_June,20,8406,420.3,5.261,255,73.644,24.986,8.431,90.201
leaf:D2_7W_Mv_2_June,1,258524,258524,37.415,255,3247.614,1158.132,284.219,96.194
lesions:D2_7W_Mv_2_June,10,29150,2915,6.188,255,245.764,52.72,20.905,91.187
leaf:D2_7W_Mv_3_June,1,382634,382634,36.587,255,3684.82,1522.768,319.934,175.657
lesions:D2_7W_Mv_3_June,1,47,47,0.008,255,33.556,12.21,4.901,26.521
leaf:D2_8F_Edge_Mv_June,20,5748268,287413.4,31.583,254.999,2877.717,1149.016,308.848,89.905
lesions:D2_8F_Edge_Mv_June,5,750,150,0.004,255,45.242,16.296,9.318,69.961
leaf:D2_8F_Mv_1_June,1,216229,216229,37.826,255,2269.582,882.82,311.854,174.301
lesions:D2_8F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_8F_Mv_2_June,1,271098,271098,41.145,255,2771.565,1043.389,330.819,2.003
lesions:D2_8F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_8F_Mv_3_June,1,132384,132384,32.462,255,1893.048,740.083,227.754,169.043
lesions:D2_8F_Mv_3_June,1,19,19,0.009,255,15.314,5.357,4.516,144.672
leaf:D2_8W_Edge_Mv_June,20,5657624,282881.2,31.871,254.928,2857.177,1146.695,309.811,57.656
lesions:D2_8W_Edge_Mv_June,10,2049,204.9,0.012,255,51.06,16.662,10.147,60.176
leaf:D2_8W_Mv_1_June,1,100456,100456,21.362,255,1677.533,605.625,211.194,76.459
lesions:D2_8W_Mv_1_June,3,6247,2082.333,3.737,255,224.189,63.332,21.427,54.161
leaf:D2_8W_Mv_2_June,1,256831,256831,40.268,255,2583.606,1006.58,324.87,86.344
lesions:D2_8W_Mv_2_June,7,8629,1232.714,2.286,255,186.374,43.981,17.565,71.318
leaf:D2_8W_Mv_3_June,1,158754,158754,22.901,255,2138.528,759.114,266.273,5.078
lesions:D2_8W_Mv_3_June,3,1593,531,0.661,255,101.087,34.884,17.795,60.613
leaf:D2_9F_Edge_Mv_June,19,3174228,167064.632,22.289,255,2227.806,884.189,234.998,69.734
lesions:D2_9F_Edge_Mv_June,4,841,210.25,0.006,255,55.734,19.496,9.727,80.578
leaf:D2_9F_Mv_1_June,1,83272,83272,44.271,255,1369.283,517.507,204.877,7.684
lesions:D2_9F_Mv_1_June,4,793,198.25,0.612,255,64.391,19.079,8.428,111.138
leaf:D2_9F_Mv_2_June,1,353113,353113,42.334,255,3323.697,1352.021,332.537,10.551
lesions:D2_9F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_9F_Mv_3_June,1,246020,246020,37.772,255,2479.062,905.926,345.771,3.48
lesions:D2_9F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D2_9W_Edge_Mv_June,19,3947634,207770.211,26.333,255,2403.901,968.838,265.428,27.7
lesions:D2_9W_Edge_Mv_June,3,104,34.667,7.14E-04,255,22.499,8.192,5.279,101.403
leaf:D2_9W_Mv_1_June,1,99919,99919,33.422,255,1468.497,564.113,225.524,87.245
lesions:D2_9W_Mv_1_June,1,2,2,0.001,255,4.243,2.257,1.128,0
leaf:D2_9W_Mv_2_June,1,55097,55097,12.24,255,1285.543,455.33,154.068,82.743
lesions:D2_9W_Mv_2_June,6,607,101.167,0.652,255,35.173,12.172,8.26,91.577
leaf:D2_9W_Mv_3_June,1,109287,109287,23.511,255,1866.296,756.403,183.961,80.483
lesions:D2_9W_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_10F_Edge_Mv_June,20,4212971,210648.55,26.891,254.978,2469.019,973.478,268.229,72.885
lesions:D3_10F_Edge_Mv_June,37,14442,390.324,0.1,255,55.176,18.738,8.099,99.139
leaf:D3_10F_Mv_1_June,1,199794,199794,29.5,255,2475.675,1011.244,251.557,3.47
lesions:D3_10F_Mv_1_June,3,254,84.667,0.087,255,36.237,13.236,7.675,73.955
leaf:D3_10F_Mv_2_June,1,136243,136243,39.477,255,1905.45,723.808,239.663,3.579
lesions:D3_10F_Mv_2_June,4,5737,1434.25,2.653,255,116.715,41.642,15.394,45.361
leaf:D3_10F_Mv_3_June,1,152080,152080,32.491,255,1906.906,739.155,261.967,0.689
lesions:D3_10F_Mv_3_June,4,364,91,0.163,255,41.688,15.831,6.495,48.45
leaf:D3_10W_Edge_Mv_june,20,3686145,184307.25,21.935,254.905,2382.747,949.21,243.238,74.172
lesions:D3_10W_Edge_Mv_june,36,3965,110.139,0.025,255,40.751,15.526,7.549,93.938
leaf:D3_10W_Mv_1_June,1,125695,125695,34.126,255,1853.224,732.615,218.45,1.971
lesions:D3_10W_Mv_1_June,3,325,108.333,0.175,255,44.594,17.79,7.554,114.375
leaf:D3_10W_Mv_2_June,1,182651,182651,38.453,255,2120.428,819.006,283.952,172.742
lesions:D3_10W_Mv_2_June,3,1361,453.667,0.484,255,101.497,38.618,12.083,70.473
leaf:D3_10W_Mv_3_June,1,227160,227160,36.522,255,2710.026,1096.774,263.709,172.696
lesions:D3_10W_Mv_3_June,3,335,111.667,0.089,255,45.732,15.804,7.863,57.586
leaf:D3_1F_Edge_Mv_June,20,2733691,136684.55,22.469,255,1915.621,763.052,223.443,32.471
lesions:D3_1F_Edge_Mv_June,57,9694,170.07,0.083,255,44.906,16.584,8.731,65.112
leaf:D3_1F_Mv_1_June,1,179074,179074,57.458,255,2146.362,807.519,282.351,177.613
lesions:D3_1F_Mv_1_June,4,268,67,0.1,255,28.885,10.015,7.259,151.925
leaf:D3_1F_Mv_2_June,1,226738,226738,44.449,255,2323.866,903.984,319.355,10.414
lesions:D3_1F_Mv_2_June,11,4997,454.273,1.447,255,104.376,30.342,8.085,78.471
leaf:D3_1F_Mv_3_June,1,171284,171284,39.763,255,2066.93,776.094,281.004,176.984
lesions:D3_1F_Mv_3_June,6,873,145.5,0.339,255,41.415,13.786,9.946,61.679
leaf:D3_1W_Edge_Mv_June,20,3753381,187669.05,28.436,255,2336.107,937.437,245.816,92.828
lesions:D3_1W_Edge_Mv_June,56,12989,231.946,0.104,255,51.409,18.61,9.795,88.221
leaf:D3_1W_Mv_1_June,1,192678,192678,37.632,255,2267.173,865.662,283.396,179.243
lesions:D3_1W_Mv_1_June,16,2775,173.438,0.954,255,51.577,18.303,6.811,72.037
leaf:D3_1W_Mv_2_June,1,274087,274087,44.925,255,2774.594,1120.595,311.422,3.748
lesions:D3_1W_Mv_2_June,8,827,103.375,0.205,255,36.36,13.827,7.064,76.647
leaf:D3_1W_Mv_3_June,1,181747,181747,37.546,255,2168.185,812.215,284.909,176.508
lesions:D3_1W_Mv_3_June,17,8730,513.529,3.136,255,99.606,27.324,10.592,101.328
leaf:D3_2F_Edge_Mv_June,20,3971204,198560.2,25.527,254.983,2399.772,958.138,259.382,74.334
lesions:D3_2F_Edge_Mv_June,45,7317,162.6,0.054,255,48.855,15.253,9.291,82.111
leaf:D3_2F_Mv_1_June,1,377468,377468,37.904,254.999,3288.927,1309.551,367.001,5.565
lesions:D3_2F_Mv_1_June,2,27,13.5,0.005,255,13.485,4.54,3.563,13.283
leaf:D3_2F_Mv_2_June,1,80106,80106,44.212,255,1337.2,519.676,196.265,5.341
lesions:D3_2F_Mv_2_June,3,1046,348.667,0.908,255,79.241,29.342,12.894,34.394
leaf:D3_2F_Mv_3_June,1,307461,307461,32.629,255,3091.991,1272.359,307.674,8.406
lesions:D3_2F_Mv_3_June,1,38,38,0.008,255,22.728,9.186,5.267,88.113
leaf:D3_2W_Edge_Mv_June,20,5377634,268881.7,30.288,254.912,2734.662,1088.362,312.355,81.256
lesions:D3_2W_Edge_Mv_June,16,1718,107.375,0.01,255,34.055,11.824,7.58,96.463
leaf:D3_2W_Mv_1_June,1,265001,265001,58.625,255,2569.582,1063.803,317.173,177.679
lesions:D3_2W_Mv_1_June,8,4140,517.5,1.168,255,66.007,19.041,13.133,75.041
leaf:D3_2W_Mv_2_june,1,330725,330725,39.967,255,3138.133,1247.706,337.493,176.991
lesions:D3_2W_Mv_2_june,17,32477,1910.412,6.35,255,174.578,48.685,15.006,62.991
leaf:D3_2W_Mv_3_June,1,149035,149035,27.953,255,2155.273,776.627,244.335,176.79
lesions:D3_2W_Mv_3_June,10,38067,3806.7,15.111,255,250.987,46.626,19.808,87.142
leaf:D3_3F_Edge_Mv_June,20,4529487,226474.35,30.354,255,2569.145,1035.583,270.42,83.567
lesions:D3_3F_Edge_Mv_June,20,6262,313.1,0.044,255,59.311,22.393,10.039,101.495
leaf:D3_3F_Mv_1_June,1,302714,302714,39.309,255,2981.346,1191.556,323.466,4.183
lesions:D3_3F_Mv_1_June,3,454,151.333,0.1,255,43.247,17.995,7.724,59.215
leaf:D3_3F_Mv_2_June,1,135047,135047,28.245,255,2014.538,796.262,215.943,0.111
lesions:D3_3F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_3F_Mv_3_June,1,244160,244160,40.672,255,2643.416,1034.547,300.493,1.84
lesions:D3_3F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_3W_Edge_Mv_June,20,4426920,221346,27.09,255,2522.425,987.924,272.385,99.447
lesions:D3_3W_Edge_Mv_June,22,4200,190.909,0.026,255,46.168,16.973,9.746,108.293
leaf:D3_3W_Mv_1_June_edited,1,125336,125336,41.72,255,1898.68,755.55,211.214,5.026
lesions:D3_3W_Mv_1_June_edited,5,197,39.4,0.103,255,22.259,8.345,4.386,76.355
leaf:D3_3W_Mv_2_June_edited,1,56596,56596,27.982,255,1195.016,459.158,156.94,11.856
lesions:D3_3W_Mv_2_June_edited,10,8190,819,8.854,255,104.661,39.396,11.628,56.659
leaf:D3_3W_Mv_3_June_edited,1,204788,204788,34.384,255,2451.045,946.495,275.484,18.846
lesions:D3_3W_Mv_3_June_edited,5,181,36.2,0.045,255,21.459,6.884,4.879,46.073
leaf:D3_4F_Edge_Mv_June,20,5057409,252870.45,32.637,255,2687.8,1086.575,291.578,77.587
lesions:D3_4F_Edge_Mv_June,30,7779,259.3,0.053,255,56.433,19.097,9.487,86.257
leaf:D3_4F_Mv_1_June,1,199331,199331,38.529,254.962,2169.634,842.085,301.39,174.382
lesions:D3_4F_Mv_1_June,3,424,141.333,0.147,255,42.594,14.263,9.8,135.561
leaf:D3_4F_Mv_2_June_edited,1,138554,138554,27.861,255,1789.675,666.088,264.848,2.608
lesions:D3_4F_Mv_2_June_edited,1,41,41,0.02,255,22.971,7.738,6.746,5.337
leaf:D3_4F_Mv_3_June,1,175791,175791,28.232,255,2160.102,845.024,264.873,2.232
lesions:D3_4F_Mv_3_June,2,35,17.5,0.013,255,13.607,5.144,3.379,94.711
leaf:D3_4W_Edge_Mv_June,20,5431414,271570.7,26.353,255,2888.903,1168.357,293.503,64.142
lesions:D3_4W_Edge_Mv_June,29,7922,273.172,0.042,255,58.326,22.598,9.692,56.149
leaf:D3_4W_Mv_1_June,1,245849,245849,41.527,254.997,2720.753,1076.603,290.752,175.28
lesions:D3_4W_Mv_1_June,1,74,74,0.02,255,34.971,14.331,6.574,108.591
leaf:D3_4W_Mv_2_June,1,80681,80681,31.061,255,1310.112,492.373,208.635,12.392
lesions:D3_4W_Mv_2_June,25,22825,913,17.877,255,100.772,28.719,12.733,102.586
leaf:D3_4W_Mv_3_June,1,175871,175871,47.161,255,2139.055,810.117,276.412,169.403
lesions:D3_4W_Mv_3_June,30,48019,1600.633,17.043,255,116.613,33.705,10.671,94.852
leaf:D3_5F_Edge_Mv_June,20,3520927,176046.35,28.222,255,2251.41,902.305,241.364,115.21
lesions:D3_5F_Edge_Mv_June,61,14381,235.754,0.123,255,56.038,20.488,9.32,75.692
leaf:D3_5F_Mv_1_June,1,318900,318900,50.987,255,3154.251,1112.316,365.036,178.907
lesions:D3_5F_Mv_1_June,3,70816,23605.333,14.639,255,854.658,146.606,77.883,33.147
leaf:D3_5F_Mv_2_June,1,296062,296062,45.462,255,3023.281,1229.486,306.598,2.889
lesions:D3_5F_Mv_2_June,6,1414,235.667,0.321,255,55.934,22.398,10.421,69.699
leaf:D3_5F_Mv_3_June,1,265724,265724,45.986,255,2825.516,1163.432,290.804,1.202
lesions:D3_5F_Mv_3_June,2,91,45.5,0.025,255,23.849,8.451,6.529,2.075
leaf:D3_5W_Edge_Mv_June,20,4949483,247474.15,28.454,255,2648.35,1062.757,290.483,85.068
lesions:D3_5W_Edge_Mv_June,50,11367,227.34,0.069,255,51.807,18.216,8.941,90.691
leaf:D3_5W_Mv_1_June,1,112505,112505,25.996,255,1673.339,616.143,232.488,20.64
lesions:D3_5W_Mv_1_June,11,17112,1555.636,7.739,255,144.524,33.09,12.833,63.215
leaf:D3_5W_Mv_2_June,1,149160,149160,23.573,255,2236.653,900.548,210.89,164.468
lesions:D3_5W_Mv_2_June,4,699,174.75,0.231,255,57.698,23.627,8.951,135.395
leaf:D3_5W_Mv_3_June,1,97240,97240,28.542,255,1516.354,599.034,206.683,177.985
lesions:D3_5W_Mv_3_June,5,781,156.2,0.545,255,55.064,18.128,9.759,103.85
leaf:D3_6F_Edge_Mv_June,20,4813364,240668.2,28.673,254.984,2635.467,1063.413,282.059,111.344
lesions:D3_6F_Edge_Mv_June,25,2709,108.36,0.017,255,38.934,14.256,7.018,71.646
leaf:D3_6F_Mv_2_June,1,180614,180614,37.503,254.999,2279.717,890.637,258.203,3.206
lesions:D3_6F_Mv_2_June,25,3452,138.08,1.304,255,46.688,15.42,7.934,107.413
leaf:D3_6F_Mv_3_June,1,210017,210017,30.831,255,2543.759,1045.033,255.879,7.039
lesions:D3_6F_Mv_3_June,2,233,116.5,0.072,255,45.284,14.569,7.054,12.307
leaf:D3_6W_Edge_Mv_June,21,4851001,231000.048,28.928,255,2533.226,1001.308,280.378,86.553
lesions:D3_6W_Edge_Mv_June,73,9728,133.26,0.061,255,43.318,15.419,7.702,79.976
leaf:D3_6W_Mv_1_June,1,190680,190680,34.241,255,2461.474,994.056,244.233,176.575
lesions:D3_6W_Mv_1_June,5,454,90.8,0.159,255,35.282,13.575,7.37,133.859
leaf:D3_6W_Mv_2_June,1,92389,92389,20.854,255,1580.209,632.368,186.02,27.955
lesions:D3_6W_Mv_2_June,3,238,79.333,0.108,255,34.708,11.607,8.366,124.398
leaf:D3_6W_Mv_3_June,1,312783,312783,48.575,255,3063.447,1221.034,326.156,178.511
lesions:D3_6W_Mv_3_June,17,5935,349.118,1.314,255,68.029,20.268,9.908,90.309
leaf:D3_7F_Edge_Mv_June,19,4718572,248345.895,28.283,255,2729.992,1099.41,283.009,73.374
lesions:D3_7F_Edge_Mv_June,23,2683,116.652,0.017,255,33.863,12.996,5.928,65.04
leaf:D3_7F_Mv_1_June,1,252368,252368,37.49,254.998,2716.067,1073.19,299.411,4.484
lesions:D3_7F_Mv_1_June,1,22,22,0.006,255,18.971,5.914,4.737,32.361
leaf:D3_7F_Mv_2_June,1,267975,267975,46.286,255,2997.44,1208.172,282.407,5.593
lesions:D3_7F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_7F_Mv_3_June,1,296113,296113,34.335,255,2952.234,1191.69,316.377,6.411
lesions:D3_7F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_7W_Edge_Mv_June,20,3808871,190443.55,24.483,255,2326.837,931.487,253.649,49.928
lesions:D3_7W_Edge_Mv_June,126,29494,234.079,0.204,255,53.278,17.327,8.978,73.386
leaf:D3_7W_Mv_1_June,1,151028,151028,36.916,255,2085.249,800.98,240.075,175.892
lesions:D3_7W_Mv_1_June,8,771,96.375,0.326,255,28.526,10.891,5.354,84.696
leaf:D3_7W_Mv_2_June,1,194803,194803,38.88,255,2581.817,1053.26,235.489,5.674
lesions:D3_7W_Mv_2_June,4,1020,255,0.328,255,69.577,25.858,8.624,11.943
leaf:D3_7W_Mv_3_June,1,167424,167424,36.253,255,2444.677,933.377,228.387,12.939
lesions:D3_7W_Mv_3_June,3,477,159,0.153,255,53.389,20.157,8.6,60.326
leaf:D3_8F_Edge_Mv_June,21,4890961,232902.905,26.295,255,2626.431,1048.043,278.462,61.387
lesions:D3_8F_Edge_Mv_June,25,4206,168.24,0.023,255,44.703,15.714,8.368,63.994
leaf:D3_8F_Mv_1_June,1,223275,223275,37.081,255,2409.96,961.534,295.655,179.071
lesions:D3_8F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_8F_Mv_2_June,1,152207,152207,37.36,255,1913.609,718.609,269.682,1.804
lesions:D3_8F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_8F_Mv_3_June,1,338567,338567,37.867,255,3080.552,1233.021,349.61,1.542
lesions:D3_8F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D3_8W_Edge_Mv_June,19,3926039,206633.632,22.505,255,2437.503,982.251,259.568,55.427
lesions:D3_8W_Edge_Mv_June,18,2191,121.722,0.013,255,41.746,15.129,7.878,69.504
leaf:D3_8W_Mv_2_June,1,259197,259197,44.785,255,2724.601,1067.293,309.212,9.325
lesions:D3_8W_Mv_2_June,1,44,44,0.011,255,24.385,8.02,6.985,49.4
leaf:D3_8W_Mv_3_June,1,105478,105478,37.31,255,1568.153,588.029,228.388,179.964
lesions:D3_8W_Mv_3_June,5,564,112.8,0.359,255,43.504,13.635,7.82,82.026
leaf:D3_9F_Edge_Mv_June,20,5183182,259159.1,26.221,255,2765.145,1110.314,292.341,63.826
lesions:D3_9F_Edge_Mv_June,56,6728,120.143,0.036,255,40.322,14.602,7.004,85.538
leaf:D3_9F_Mv_1_June,1,196106,196106,38.389,255,2409.675,959.011,260.362,178.77
lesions:D3_9F_Mv_1_June,9,1918,213.111,0.671,255,64.916,20.629,7.516,123.405
leaf:D3_9F_Mv_2_June,1,163107,163107,39.729,255,1971.717,771.972,269.018,1.762
lesions:D3_9F_Mv_2_June,1,28,28,0.012,255,19.314,6.869,5.19,163.094
leaf:D3_9F_Mv_3_June,1,494745,494745,38.324,255,4104.13,1581.803,398.235,0.895
lesions:D3_9F_Mv_3_June,17,5258,309.294,0.712,255,80.436,30.927,9.818,104.098
leaf:D3_9W_Edge_Mv_June,18,2429584,134976.889,17.711,254.908,1865.962,740.125,225.932,62.44
lesions:D3_9W_Edge_Mv_June,31,4145,133.71,0.032,255,45.159,17.491,8.087,74.915
leaf:D3_9W_Mv_1_June,1,115854,115854,34.375,255,1730.352,651.315,226.48,28.133
lesions:D3_9W_Mv_1_June,21,11586,551.714,4.712,255,82.777,25.988,9.831,55.844
leaf:D3_9W_Mv_2_June,1,238124,238124,16.548,254.996,2709.75,1025.146,295.752,40.909
lesions:D3_9W_Mv_2_June,12,1542,128.5,0.208,255,43.21,17.366,7.728,68.434
leaf:D3_9W_Mv_3_June,1,139280,139280,45.252,255,2007.751,784.084,226.171,0.563
lesions:D3_9W_Mv_3_June,8,1615,201.875,0.777,255,51.443,19.635,9.755,88.133
leaf:D3_W_Mv_1_June,1,81245,81245,34.409,255,1783.006,548.964,188.436,4.406
lesions:D3_W_Mv_1_June,12,10585,882.083,7.361,255,109.683,27.11,13.321,85.549
leaf:D4_10F_Edge_Mv_June,20,2342946,117147.3,23.898,255,1897.876,762.598,192.906,63.708
lesions:D4_10F_Edge_Mv_June,60,48987,816.45,0.621,255,87.126,25.969,12.967,92.419
leaf:D4_10F_Mv_1_June,1,77733,77733,13.822,255,1832.435,753.014,131.435,24.041
lesions:D4_10F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_10F_Mv_2_June,1,191655,191655,31.18,255,2533.09,1010.076,241.588,6.364
lesions:D4_10F_Mv_2_June,24,5450,227.083,1.83,255,63.36,21.092,7.37,94.334
leaf:D4_10F_Mv_3_June,1,96344,96344,30.72,255,2021.769,791.378,155.007,3.912
lesions:D4_10F_Mv_3_June,2,255,127.5,0.173,255,46.284,17.826,9.062,55.901
leaf:D4_10W_Edge_Mv_June,18,3478411,193245.056,33.266,255,2575.503,979.714,247.323,51.59
lesions:D4_10W_Edge_Mv_June,15,11606,773.733,0.127,255,92.877,31.323,16.322,53.809
leaf:D4_10W_Mv_1_June,1,68776,68776,9.193,255,1916.331,778.92,112.423,125.395
lesions:D4_10W_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_10W_Mv_2_June,1,100750,100750,28.334,255,1747.786,684.944,187.284,178.392
lesions:D4_10W_Mv_2_June,21,11880,565.714,7.577,254.999,73.032,19.389,9.808,75.56
leaf:D4_10W_Mv_3_June,1,104526,104526,28.975,255,1830.514,735.496,180.948,0.316
lesions:D4_10W_Mv_3_June,30,11233,374.433,7.055,255,76.036,22.877,8.786,66.623
leaf:D4_1F_Edge_Mv_June,19,2925954,153997.579,30.119,255,2264.107,896.187,210.901,33.511
lesions:D4_1F_Edge_Mv_June,86,103564,1204.233,1.154,255,74.377,19.311,9.178,72.503
leaf:D4_1F_Mv_1_June,1,65134,65134,27.937,255,1490.205,609.867,135.982,4.302
lesions:D4_1F_Mv_1_June,1,14,14,0.014,255,13.899,4.645,3.838,60.744
leaf:D4_1F_Mv_2_June,1,78651,78651,27.521,254.99,1528.396,610.413,164.056,12.237
lesions:D4_1F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_1F_Mv_3_June,1,66701,66701,26.285,255,1380.891,557.641,152.296,178.869
lesions:D4_1F_Mv_3_June,1,168,168,0.173,255,61.598,17.313,12.355,72.5
leaf:D4_1W_Edge_Mv_June,20,2801073,140053.65,26.943,255,2183.116,882.001,191.908,56.11
lesions:D4_1W_Edge_Mv_June,40,27834,695.85,0.298,255,84.056,27.554,12.837,71.29
leaf:D4_1W_Mv_1_June,1,50094,50094,23.302,255,1165.845,467.059,136.56,74.385
lesions:D4_1W_Mv_1_June,10,3664,366.4,3.915,255,70.764,20.966,12.678,50.016
leaf:D4_1W_Mv_2_June,1,108343,108343,31.372,254.995,1969.509,734.485,187.814,0.093
lesions:D4_1W_Mv_2_June,3,60375,20125,36.136,255,938.265,183.352,51.606,60.1
leaf:D4_2F_Edge_Mv_June,20,2882642,144132.1,27.112,255,2179.844,862.868,205.579,42.718
lesions:D4_2F_Edge_Mv_June,37,13566,366.649,0.149,255,74.259,25.776,10.187,119.084
leaf:D4_2F_Mv_1_June,1,198402,198402,32.76,255,2579.675,1041.68,242.506,178.147
lesions:D4_2F_Mv_1_June,16,1909,119.312,0.629,255,44.133,14.553,8.121,76.513
leaf:D4_2F_Mv_2_June,1,77726,77726,30.539,254.993,1369.97,501.042,197.516,11.799
lesions:D4_2F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_2F_Mv_3_June,1,181456,181456,32.527,255,2421.533,993.169,232.626,173.093
lesions:D4_2F_Mv_3_June,1,1,1,3.43E-04,255,2.828,1.128,1.128,0
leaf:D4_2W_Edge_Mv_June,20,3840320,192016,36.744,255,2430.58,969.007,243.838,90.048
lesions:D4_2W_Edge_Mv_June,27,44564,1650.519,0.473,255,116.044,30.344,16.846,71.648
leaf:D4_2W_Mv_1_June,1,159246,159246,34.43,255,2180.739,906.529,223.664,177.849
lesions:D4_2W_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_2W_Mv_2_June,1,96356,96356,33.905,255,1877.217,765.205,160.329,1.383
lesions:D4_2W_Mv_2_June,1,84,84,0.056,255,33.799,12.464,8.581,13.356
leaf:D4_2W_Mv_3_June,1,117685,117685,13.294,255,2185.032,889.967,168.367,48.894
lesions:D4_2W_Mv_3_June,5,313,62.6,0.062,255,29.702,10.847,6.37,79.18
leaf:D4_3F_Edge_Mv_June,20,3206159,160307.95,30.365,255,2281.857,903.543,219.635,40.821
lesions:D4_3F_Edge_Mv_June,51,10824,212.235,0.117,255,41.65,13.345,7.943,80.158
leaf:D4_3F_Mv_1_June,1,319159,319159,26.006,255,3144.259,1271.801,319.52,29.103
lesions:D4_3F_Mv_1_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_3F_Mv_2_June,1,130529,130529,44.628,255,1784.68,704.027,236.063,174.467
lesions:D4_3F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_3F_Mv_3_June,1,126122,126122,29.272,254.996,2009.523,748.761,214.466,15.155
lesions:D4_3F_Mv_3_June,3,184,61.333,0.074,255,31.328,11.963,6.218,80.445
leaf:D4_3W_Edge_Mv_June,20,2984304,149215.2,26.328,255,2172.229,861.227,216.528,64.62
lesions:D4_3W_Edge_Mv_June,30,6022,200.733,0.066,255,53.259,16.037,8.693,51.765
leaf:D4_3W_Mv_1_June,1,93085,93085,26.119,255,1811.342,670.926,176.651,1.228
lesions:D4_3W_Mv_1_June,7,238,34,0.155,255,21.94,8.415,4.038,17.41
leaf:D4_3W_Mv_2_June,1,221660,221660,26.508,255,2723.822,1086.405,259.78,21.364
lesions:D4_3W_Mv_2_June,1,115,115,0.022,255,44.87,17.82,8.217,21.12
leaf:D4_3W_Mv_3_June,1,131083,131083,38.339,255,2019.426,814.274,204.968,176.939
lesions:D4_3W_Mv_3_June,3,401,133.667,0.206,255,52.446,17.971,8.401,58.178
leaf:D4_4F_Edge_Mv_June,19,2889385,152072.895,29.742,255,2235.412,884.614,208.296,50.962
lesions:D4_4F_Edge_Mv_June,18,2524,140.222,0.03,255,49.802,16.662,7.156,84.676
leaf:D4_4F_Mv_1_June,1,411983,411983,37.853,255,4275.52,1685.71,311.176,6.088
lesions:D4_4F_Mv_1_June,1,52,52,0.008,255,26.728,10.593,6.25,7.448
leaf:D4_4F_Mv_2_June,1,473818,473818,32.453,255,4049.679,1650.668,365.479,7.592
lesions:D4_4F_Mv_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_4F_Mv_3_June,1,262644,262644,47.873,255,3023.825,1167.39,286.458,175.728
lesions:D4_4F_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_4W_Edge_Mv_June,19,3384805,178147.632,28.814,255,2412.662,916.436,241.674,95.075
lesions:D4_4W_Edge_Mv_June,22,3421,155.5,0.034,255,47.276,16.995,9.021,73.366
leaf:D4_4W_Mv_1_June,1,193947,193947,32.505,255,2542.587,1003.075,246.184,5.115
lesions:D4_4W_Mv_1_June,6,62240,10373.333,19.957,255,398.434,85.35,32.417,43.933
leaf:D4_4W_Mv_2_June,1,156116,156116,39.359,255,2209.952,891.34,223.005,7.228
lesions:D4_4W_Mv_2_June,12,34612,2884.333,14.136,255,134.658,40.73,14.565,48.83
leaf:D4_4W_Mv_3_June,1,283562,283562,42.608,255,3167.825,1309.712,275.666,4.168
lesions:D4_4W_Mv_3_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_5F_Edge_Mv_June,20,4155507,207775.35,34.163,255,2552.142,1028.903,246.749,51.636
lesions:D4_5F_Edge_Mv_June,74,39610,535.27,0.337,255,82.566,24.883,10.183,77.613
