Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
lesions:D2_7W_Ev_1_June,17,4074,239.647,0.501,255,58.579,19.743,8.091,105.91
leaf:D2_7W_Ev_2_June,1,316107,316107,14.787,255,8247.604,3723.479,108.092,1.568
lesions:D2_7W_Ev_2_June,10,508,50.8,0.085,255,24.742,7.84,3.967,49.082
leaf:D2_7W_Ev_3_June,1,326898,326898,11.879,255,7581.79,3369.526,123.525,0.67
lesions:D2_7W_Ev_3_June,84,68731,818.226,13.827,255,98.844,27.176,9.03,86.415
leaf:D2_7W_Ev_A_June,2,679781,339890.5,21.837,254.996,5336.397,2278.225,182.363,1.515
lesions:D2_7W_Ev_A_June,4,669,167.25,0.041,255,58.891,20.854,8.53,108.678
leaf:D2_8F_Ev_1_June,1,411137,411137,19.966,255,8588.55,3915.725,133.686,178.07
lesions:D2_8F_Ev_1_June,1,7,7,8.28E-04,255,9.899,3.516,2.535,10.901
leaf:D2_8F_Ev_2_June,1,189385,189385,12.498,255,5755.734,2540.865,94.902,178.53
lesions:D2_8F_Ev_2_June,7,1211,173,0.353,255,61.196,19.746,7.758,39.469
leaf:D2_8F_Ev_3_June,1,599063,599063,23.961,255,9168.037,3688.247,206.806,1.133
lesions:D2_8F_Ev_3_June,83,22405,269.94,2.105,255,65.246,20.621,8.534,81.71
leaf:D2_8F_Ev_A_June,1,482626,482626,12.553,254.992,7481.319,3189.28,192.676,177.863
lesions:D2_8F_Ev_A_June,59,13039,221,1.521,255,54.621,17.333,7.069,84.417
leaf:D2_8W_Ev_1_June,2,492085,246042.5,14.642,255,5541.338,2478.041,124.467,177.083
lesions:D2_8W_Ev_1_June,46,282334,6137.696,18.948,255,243.262,82.215,15.407,90.677
leaf:D2_8W_Ev_2_June,1,282408,282408,9.741,255,7638.04,3530.548,101.846,179.728
lesions:D2_8W_Ev_2_June,18,233135,12951.944,58.307,255,455.091,186.36,15.178,90.858
leaf:D2_8W_Ev_3_June,2,465248,232624,15.398,255,5298.708,2429.293,113.212,91.654
lesions:D2_8W_Ev_3_June,76,77160,1015.263,6.319,255,120.656,37.962,10.141,61.777
leaf:D2_8W_Ev_A_June,1,355299,355299,12.645,255,7369.655,3185.889,141.995,178.635
lesions:D2_8W_Ev_A_June,51,138991,2725.314,21.55,255,171.865,53.491,8.589,79.687
leaf:D2_9F_Ev_1_June,1,386088,386088,16.993,255,8370.449,3720.906,132.114,178.782
lesions:D2_9F_Ev_1_June,13,735,56.538,0.105,255,27.35,9.308,5.645,43.073
leaf:D2_9F_Ev_2_June,1,327687,327687,17.523,255,6370.175,3053.082,136.657,177.401
lesions:D2_9F_Ev_2_June,32,83690,2615.312,12.951,255,134.003,44.443,11.742,55.289
leaf:D2_9F_Ev_3_June,1,308463,308463,14.445,255,7096.05,3201.714,122.668,178.802
lesions:D2_9F_Ev_3_June,15,6524,434.933,1.248,255,98.681,28.749,8.41,83.481
leaf:D2_9F_Ev_A_June,1,719596,719596,19.942,255,9161.711,3911.53,234.235,178.033
lesions:D2_9F_Ev_A_June,10,322,32.2,0.027,255,19.669,6.557,3.804,59.413
leaf:D2_9W_Ev_1_June,1,226045,226045,9.619,255,6637.378,2892.211,99.512,176.651
lesions:D2_9W_Ev_1_June,59,10194,172.78,1.354,255,54.881,16.05,7.924,103.537
leaf:D2_9W_Ev_2_June,1,421502,421502,18.908,255,9722.55,4521.802,118.686,179.536
lesions:D2_9W_Ev_2_June,77,102979,1337.39,17.008,255,144.307,41.094,10.441,66.552
leaf:D2_9W_Ev_3_June,1,227256,227256,6.629,255,8622.584,3759.636,76.963,178.98
lesions:D2_9W_Ev_3_June,17,94947,5585.118,17.743,255,387.933,153.627,9.712,77.958
leaf:D2_9W_Ev_A_June_edited,1,606601,606601,16.799,255,9601.5,4001.65,193.007,178.559
lesions:D2_9W_Ev_A_June_edited,63,242213,3844.651,20.739,255,190.516,57.142,10.955,90.707
leaf:D3_10F_Ev_1_June,2,150397,75198.5,33.672,255,2733.574,1243.312,76.628,1.523
lesions:D3_10F_Ev_1_June,31,91364,2947.226,40.471,255,170.144,66.383,10.536,64.92
leaf:D3_10F_Ev_2_June,1,94512,94512,34.577,255,3443.82,1504.213,80,1.395
lesions:D3_10F_Ev_2_June,9,7572,841.333,4.684,255,117.35,41.571,13.463,89.868
leaf:D3_10F_Ev_3_June,2,131481,65740.5,28.926,255,2534.101,1132.255,74.175,89.67
lesions:D3_10F_Ev_3_June,6,120138,20023,38.335,255,924.062,370.79,35.674,91.059
leaf:D3_10F_Ev_A_June,1,102489,102489,21.558,255,3381.644,1471.651,88.671,176.027
lesions:D3_10F_Ev_A_June,5,42773,8554.6,17.727,255,483.883,165.431,17.148,36.475
leaf:D3_10W_Ev_1_June,1,505819,505819,23.56,255,8487.42,3712.551,173.473,3.169
lesions:D3_10W_Ev_1_June,17,3306,194.471,0.276,255,55.909,21.225,7.435,43.44
leaf:D3_10W_Ev_2_June,1,271074,271074,50.523,255,6160.227,2585.008,133.517,0.08
lesions:D3_10W_Ev_2_June,5,1539,307.8,0.355,255,73.978,24.407,12.846,133.82
leaf:D3_10W_Ev_3_June,1,461524,461524,37.606,254.999,8350.006,3302.002,177.962,0.511
lesions:D3_10W_Ev_3_June,31,27330,881.613,3.583,255,147.077,58.581,9.692,74.388
leaf:D3_10W_Ev_A_June_edited,1,350112,350112,24.921,255,5594.729,2695.758,165.362,179.47
lesions:D3_10W_Ev_A_June_edited,16,6675,417.188,1.443,255,75.603,25.887,9.137,100.098
leaf:D3_1F_Ev_1_June,1,354094,354094,30.037,254.999,6994.033,3116.453,144.667,1.403
lesions:D3_1F_Ev_1_June,13,6397,492.077,1.133,255,64.132,21.642,10.906,122.522
leaf:D3_1F_Ev_2_June,1,357810,357810,30.794,255,6413.52,2750.856,165.613,4.276
lesions:D3_1F_Ev_2_June,69,250033,3623.667,30.482,255,162.575,48.081,8.682,82.427
leaf:D3_1F_Ev_3_June_edited,1,250053,250053,17.044,255,5890.595,2152.616,147.903,4.657
lesions:D3_1F_Ev_3_June_edited,8,187081,23385.125,15.96,255,698.191,226.088,26.91,33.121
leaf:D3_1F_Ev_A_June,1,1137687,1137687,7.608,254.999,12122.563,5114.043,283.249,31.907
lesions:D3_1F_Ev_A_June,312,281391,901.894,2.03,255,82.707,22.354,7.526,52.719
leaf:D3_1W_Ev_1_June,1,428933,428933,25.213,255,7842.628,3613.231,151.148,0.802
lesions:D3_1W_Ev_1_June,7,1166,166.571,0.187,255,57.6,19.543,8.864,91.473
leaf:D3_1W_Ev_2_June,1,199567,199567,19.624,255,5754.553,2307.027,110.14,2.899
lesions:D3_1W_Ev_2_June,23,149384,6494.957,32.244,255,269.54,100.81,11.689,77.187
leaf:D3_1W_Ev_3_June,1,190892,190892,28.773,255,4920.011,2087.288,116.444,178.652
lesions:D3_1W_Ev_3_June,7,19161,2737.286,5.887,255,385.755,149.271,15.355,119.084
leaf:D3_1W_Ev_A_June,1,788827,788827,28.075,255,10393.846,4068.526,246.862,0.692
lesions:D3_1W_Ev_A_June,1,3,3,2.20E-04,255,5.657,2.365,1.615,45
leaf:D3_2F_Ev_1_June,1,462894,462894,25.162,255,9828.416,3939.292,149.614,1.681
lesions:D3_2F_Ev_1_June,85,124170,1460.824,10.184,255,116.024,34.954,8.492,79.146
leaf:D3_2F_Ev_2_June,2,625849,312924.5,17.725,254.999,6166.42,2552.932,153.198,90.309
lesions:D3_2F_Ev_2_June,109,302590,2776.055,13.298,255,139.368,43.185,10.415,73.941
leaf:D3_2F_Ev_3_June,1,213013,213013,14.169,255,6139.111,2833.842,95.706,177.254
lesions:D3_2F_Ev_3_June,52,80569,1549.404,15.481,255,133.263,42.71,9.747,98.571
leaf:D3_2F_Ev_A_June,2,1150067,575033.5,22.091,255,6290.365,2404.098,306.961,85.181
lesions:D3_2F_Ev_A_June,58,21728,374.621,0.61,254.972,56.41,16.993,8.071,77.193
leaf:D3_2W_Ev_1_June,1,415564,415564,27.613,255,7020.494,3067.434,172.494,179.8
lesions:D3_2W_Ev_1_June,12,4698,391.5,0.722,255,70.584,23.698,7.862,102.616
leaf:D3_2W_Ev_2_June,1,448380,448380,32.133,255,8800.425,3524.314,161.988,176.771
lesions:D3_2W_Ev_2_June,35,18280,522.286,1.695,255,100.756,38.426,8.231,105.299
leaf:D3_2W_Ev_3_June,1,424213,424213,24.838,255,7391.981,3093.808,174.583,177.228
lesions:D3_2W_Ev_3_June,90,67894,754.378,7.487,255,100.044,30.899,11.658,89.987
leaf:D3_2W_Ev_A_June,1,1057947,1057947,32.593,255,9911.721,4418.712,304.844,0.216
lesions:D3_2W_Ev_A_June,51,46010,902.157,3.089,254.6,140.657,52.127,8.415,92.301
leaf:D3_3F_Ev_1_June,1,458134,458134,36.372,255,8859.601,3892.469,149.857,0.088
lesions:D3_3F_Ev_1_June,31,4834,155.935,0.708,255,55.455,19.379,7.292,84.33
leaf:D3_3F_Ev_2_June,1,308717,308717,16.921,255,8817.632,3944.493,99.651,179.475
lesions:D3_3F_Ev_2_June,66,162030,2455,21.499,255,188,59.925,8.251,82.91
leaf:D3_3F_Ev_3_June,2,462564,231282,18.425,255,5098.362,2284.655,116.72,176.181
lesions:D3_3F_Ev_3_June,45,374473,8321.622,23.873,255,253.486,99.377,11.35,81.753
leaf:D3_3F_Ev_A_June,1,246106,246106,29.986,255,4717.68,1998.935,156.759,176.426
lesions:D3_3F_Ev_A_June,21,3933,187.286,0.86,255,58.194,19.146,7.694,96.265
leaf:D3_3W_Ev_1_June,1,312903,312903,31.394,255,6194.67,2668.927,149.274,178.793
lesions:D3_3W_Ev_1_June,39,90008,2307.897,17.789,255,202.142,70.473,11.744,85.228
leaf:D3_3W_Ev_2_June,1,221180,221180,25.689,255,6523.173,2892.132,97.373,179.582
lesions:D3_3W_Ev_2_June,59,78585,1331.949,22.446,255,130.676,38.221,9.911,88.352
leaf:D3_3W_Ev_3_June,1,190735,190735,14.531,254.996,4586.144,2224.15,109.188,1.548
lesions:D3_3W_Ev_3_June,13,51403,3954.077,16.111,255,237.093,69.055,18.51,89.982
leaf:D3_3W_Ev_A_June,2,1071023,535511.5,22.616,255,6500.763,2687.945,253.806,86.791
lesions:D3_3W_Ev_A_June,4,1049912,262478,33.242,255,3370.012,1343.515,127.602,109.067
leaf:D3_4F_Ev_1_June,1,329592,329592,35.275,255,6937.444,2884.368,145.491,1.083
lesions:D3_4F_Ev_1_June,19,8549,449.947,1.435,255,96.272,38.074,9.255,88.2
leaf:D3_4F_Ev_2_June,1,375157,375157,41.822,254.998,7121.593,2886.006,165.511,0.331
lesions:D3_4F_Ev_2_June,9,10029,1114.333,1.622,255,148.028,40.459,13.264,82.314
leaf:D3_4F_Ev_3_June,1,436509,436509,23.785,255,8257.458,3353.022,165.755,1.05
lesions:D3_4F_Ev_3_June,37,260435,7038.784,33.95,255,254.218,83.064,14.98,65.272
leaf:D3_4F_Ev_A_June,1,241833,241833,21.036,255,5542.099,2286.078,134.69,1.175
lesions:D3_4F_Ev_A_June,46,75619,1643.891,18.955,255,140.69,43.669,9.462,83.827
leaf:D3_4W_Ev_1_June_edited,1,459555,459555,38.965,255,5973.031,2913.781,200.812,0.309
lesions:D3_4W_Ev_1_June_edited,9,261998,29110.889,44.974,255,627.006,225.103,35.72,82.159
leaf:D3_4W_Ev_2_June,1,318264,318264,14.537,254.997,7925.871,3417.66,118.568,5.547
lesions:D3_4W_Ev_2_June,21,268283,12775.381,18.106,255,491.165,164.489,11.133,33.227
leaf:D3_4W_Ev_3_June,1,260320,260320,12.435,255,7083.814,3305.136,100.283,4.153
lesions:D3_4W_Ev_3_June,2,252680,126340,28.253,255,3621.112,1643.235,50.795,89.239
leaf:D3_4W_Ev_A_June,1,179539,179539,35.717,254.996,3153.942,1329.427,171.951,178.82
lesions:D3_4W_Ev_A_June,22,29153,1325.136,10.024,255,121.214,33.676,12.939,95.102
leaf:D3_5F_Ev_1_June,1,425929,425929,31.505,255,7910.013,3230.311,167.882,179.434
lesions:D3_5F_Ev_1_June,66,32340,490,4.736,255,89.075,32.503,8.544,94.298
leaf:D3_5F_Ev_2_June,1,412967,412967,22.278,255,8928.88,3734.233,140.807,178.803
lesions:D3_5F_Ev_2_June,22,296516,13478,27.258,255,409.808,151.622,14.279,83.865
leaf:D3_5F_Ev_3_June,1,345484,345484,37.915,254.987,6644.477,2909.331,151.198,178.2
lesions:D3_5F_Ev_3_June,7,2979,425.571,0.548,255,87.298,31.495,11.94,133.516
leaf:D3_5F_Ev_A_June,1,889432,889432,8.955,255,10112.757,3802.862,297.792,23.585
lesions:D3_5F_Ev_A_June,82,89483,1091.256,1.151,255,117.616,35.733,8.137,46.128
leaf:D3_5W_Ev_1_June_edited,1,273360,273360,26.825,255,5480.633,2193.378,158.683,2.079
lesions:D3_5W_Ev_1_June_edited,12,186798,15566.5,30.802,255,672.838,220.232,18.96,45.558
leaf:D3_5W_Ev_2_June,1,474255,474255,28.152,255,8647.78,3608.376,167.344,178.591
lesions:D3_5W_Ev_2_June,45,282405,6275.667,35.323,255,266.431,87.171,12.703,89.11
leaf:D3_5W_Ev_3_June,1,471454,471454,29.621,255,7859.16,3092.601,194.1,0.476
lesions:D3_5W_Ev_3_June,38,211547,5567.026,21.574,255,307.485,109.644,10.216,82.086
leaf:D3_5W_Ev_A_June,1,574129,574129,30.315,255,7878.91,3406.187,214.611,2.341
lesions:D3_5W_Ev_A_June,13,319488,24576,27.466,255,536.2,171.913,27.83,67.137
leaf:D3_6F_Ev_1_June,1,205743,205743,33.137,255,6419.604,2864.758,91.442,0.837
lesions:D3_6F_Ev_1_June,64,104041,1625.641,26.154,255,132.285,41.575,9.622,91.157
leaf:D3_6F_Ev_2_June,1,467299,467299,34.127,254.999,8642.26,3591.961,165.643,179.196
lesions:D3_6F_Ev_2_June,52,6679,128.442,0.874,255,36.901,11.349,6.188,71.584
leaf:D3_6F_Ev_3_June,1,352187,352187,22.318,255,7942.404,3394.407,132.105,2.027
lesions:D3_6F_Ev_3_June,46,93822,2039.609,13.079,255,137.933,42.561,9.13,60.805
leaf:D3_6F_Ev_A_June,1,413627,413627,25.588,255,6841.503,3072.515,171.406,1.872
lesions:D3_6F_Ev_A_June,173,138665,801.532,20.903,254.992,74.038,20.99,7.701,77.145
leaf:D3_6W_Ev_1_June,1,285062,285062,39.713,255,5702.889,2684.726,135.192,1.141
lesions:D3_6W_Ev_1_June,66,160533,2432.318,39.654,255,131.171,39.844,10.11,82.443
leaf:D3_6W_Ev_2_June,1,255347,255347,22.402,255,6166.712,2681.366,121.251,177.476
lesions:D3_6W_Ev_2_June,35,139121,3974.886,23.983,255,209.329,67.775,11.053,77.948
leaf:D3_6W_Ev_3_June,1,261247,261247,25.401,254.999,5702.511,2450.497,135.74,178.856
lesions:D3_6W_Ev_3_June,47,116444,2477.532,27.605,255,135.846,42.258,11.13,76.951
leaf:D3_6W_Ev_A_June,1,472345,472345,28.874,255,7280.858,2964.458,202.873,178.327
lesions:D3_6W_Ev_A_June,20,412336,20616.8,48.291,255,492.642,165.149,19.288,95.594
leaf:D3_7F_Ev_1_June,1,472264,472264,20.576,255,9605.237,4147.39,144.984,176.447
lesions:D3_7F_Ev_1_June,15,446529,29768.6,28.772,255,688.926,277.25,12.494,83.441
leaf:D3_7F_Ev_2_June,1,289135,289135,22.082,255,7263.826,2885.345,127.589,176.177
lesions:D3_7F_Ev_2_June,2,281366,140683,30.861,255,3414.292,1438.505,63.846,173.497
leaf:D3_7F_Ev_3_June,1,318776,318776,16.847,255,7525.725,3337.625,121.607,175.227
lesions:D3_7F_Ev_3_June,38,200982,5289,17.518,255,226.856,74.391,12.323,80.484
leaf:D3_7F_Ev_A_June,1,172264,172264,25.179,254.525,3578.611,1318.365,166.368,176.774
lesions:D3_7F_Ev_A_June,31,25006,806.645,6.707,255,131.312,40.676,8.782,84.61
leaf:D3_7W_Ev_1_June_edited,1,552874,552874,33.608,255,8183.305,3385.177,207.948,176.957
lesions:D3_7W_Ev_1_June_edited,18,28395,1577.5,2.508,255,113.675,41.006,9.46,88.255
leaf:D3_7W_Ev_2_June_edited,1,342999,342999,29.607,255,6575.468,2600.235,167.954,0.375
lesions:D3_7W_Ev_2_June_edited,7,4985,712.143,0.6,255,125.14,41.905,13.444,49.306
leaf:D3_7W_Ev_3_June_edited,1,453069,453069,40.146,254.996,7988.619,3431.626,168.103,0.896
lesions:D3_7W_Ev_3_June_edited,86,123130,1431.744,17.812,255,152.462,42.082,9.421,76.949
leaf:D3_7W_Ev_A_June,1,401714,401714,27.763,254.999,6921.506,2856.791,179.039,3.07
lesions:D3_7W_Ev_A_June,2,837,418.5,0.104,255,102.062,45.27,11.663,1.214
leaf:D3_8F_Ev_1_June,1,295818,295818,31.303,254.999,5567.146,2497.768,150.794,178.726
lesions:D3_8F_Ev_1_June,8,265542,33192.75,49.209,255,841.328,310.909,25.415,85.466
leaf:D3_8F_Ev_2_June,1,148982,148982,25.171,255,4838.511,2255.216,84.112,179.619
lesions:D3_8F_Ev_2_June,1,143165,143165,63.479,255,4683.107,2248.85,81.056,179.621
leaf:D3_8F_Ev_3_June,1,484536,484536,34.621,255,8811.5,3727.272,165.518,179.091
lesions:D3_8F_Ev_3_June,33,54659,1656.333,6.723,255,167.942,55.418,10.478,114.756
leaf:D3_8F_Ev_A_June,1,747789,747789,8.557,255,9974.195,4220.762,225.579,24.169
lesions:D3_8F_Ev_A_June,80,230793,2884.912,2.935,255,185.801,48.311,6.375,59.237
leaf:D3_8W_Ev_1_June,1,131731,131731,20.624,255,4437.072,1824.138,91.948,178.431
lesions:D3_8W_Ev_1_June,13,113312,8716.308,32.89,255,401.421,140.083,9.415,82.834
leaf:D3_8W_Ev_2_June,1,141855,141855,17.707,254.977,4033.097,1809.39,99.821,4.089
lesions:D3_8W_Ev_2_June,28,68318,2439.929,20.96,255,190.573,51.256,10.292,69.191
leaf:D3_8W_Ev_3_June_edited,1,335578,335578,18.999,255,7933.735,3105.391,137.59,179.961
lesions:D3_8W_Ev_3_June_edited,62,193082,3114.226,17.404,254.813,200.457,54.06,12.535,93.011
leaf:D3_8W_Ev_A_June,1,695721,695721,33.867,255,8918.775,4124.229,214.784,1.046
lesions:D3_8W_Ev_A_June,9,3384,376,0.31,255,91.055,31.595,12.7,26.45
leaf:D3_9F_Ev_2_June,1,105617,105617,15.916,255,4179.953,1753.43,76.693,2.999
lesions:D3_9F_Ev_2_June,5,15516,3103.2,6.538,255,310.252,136.228,15.403,104.36
leaf:D3_9F_Ev_3_June,1,111223,111223,23.747,255,3750.08,1624.959,87.149,0.637
lesions:D3_9F_Ev_3_June,6,17486,2914.333,9.699,255,227.542,83.209,17.033,74.305
leaf:D3_9F_Ev_A_June,1,83106,83106,24.084,255,3010.021,1303.649,81.167,178.988
lesions:D3_9F_Ev_A_June,1,80985,80985,54.569,255,2912.49,1288.726,80.012,179.01
leaf:D3_9W_Ev_1_June_edited,1,486085,486085,16.895,255,9214.63,3871.677,159.854,174.482
lesions:D3_9W_Ev_1_June_edited,26,307679,11833.808,15.138,255,405.512,133.702,16.865,105.579
leaf:D3_9W_Ev_2_June_edited,1,413182,413182,26.401,255,7469.398,3382.27,155.54,179.419
lesions:D3_9W_Ev_2_June_edited,11,6363,578.455,1.019,255,126.783,49.26,11.807,90.421
leaf:D3_9W_Ev_3_June_edited,1,98936,98936,13.272,255,3614.93,1241.861,101.436,176.974
lesions:D3_9W_Ev_3_June_edited,20,53756,2687.8,22.925,255,231.706,61.214,11.696,128.391
leaf:D3_9W_Ev_A_June_edited,1,150926,150926,8.403,254.998,5336.213,2072.344,92.728,169.422
lesions:D3_9W_Ev_A_June_edited,26,38268,1471.846,3.635,255,174.264,56.332,8.782,88.308
leaf:D4_10F_Ev_1_June,1,35612,35612,10.312,255,2193.575,989.026,45.846,15.335
lesions:D4_10F_Ev_1_June,3,1196,398.667,0.465,255,104.245,23.688,10.158,21.15
leaf:D4_10F_Ev_2_June,2,144794,72397,15.814,255,2671.725,1151.286,81.409,0.971
lesions:D4_10F_Ev_2_June,13,84637,6510.538,14.88,254.992,391.471,134.298,17.323,89.097
leaf:D4_10F_Ev_3_June,1,77565,77565,24.4,255,3865.637,1828.055,54.024,1.478
lesions:D4_10F_Ev_3_June,22,27379,1244.5,18.862,255,156.026,54.551,11.715,92.623
leaf:D4_10F_Ev_A_June_edited,1,129991,129991,23.611,255,3808.264,1711.407,96.71,179.244
lesions:D4_10F_Ev_A_June_edited,3,102967,34322.333,55.314,255,1399.799,495.352,49.682,121.661
leaf:D4_10W_Ev_1_June,1,108295,108295,24.84,255,3692.59,1819.413,75.786,1.501
lesions:D4_10W_Ev_1_June,3,105537,35179,59.294,255,1252.408,611.201,28.077,34.735
leaf:D4_10W_Ev_2_June_edited,1,53240,53240,27.86,255,2479.228,1065.959,63.593,179.99
lesions:D4_10W_Ev_2_June_edited,13,13748,1057.538,16.327,255,156.946,52.005,8.263,96.828
leaf:D4_10W_Ev_3_June,1,70326,70326,26.4,255,3037.855,1411.129,63.454,1.466
lesions:D4_10W_Ev_3_June,18,4195,233.056,3.686,255,68.814,27.352,8.286,56.8
leaf:D4_10W_Ev_A_June,1,33701,33701,16.098,255,1633.117,759.736,56.479,168.443
lesions:D4_10W_Ev_A_June,7,18433,2633.286,14.751,255,296.849,95.256,12.292,115.082
leaf:D4_1F_Ev_1_June,1,66058,66058,24.762,255,3215.612,1370.017,61.392,0.593
lesions:D4_1F_Ev_1_June,24,13349,556.208,13.057,255,111.243,36.954,8.743,71.87
leaf:D4_1F_Ev_2_June_edited,1,59528,59528,19.801,255,3127.193,1352.54,56.038,0.095
lesions:D4_1F_Ev_2_June_edited,12,3741,311.75,3.407,255,82.251,31.863,6.507,51.554
leaf:D4_1F_Ev_3_June,1,19651,19651,12.808,255,1813.203,820.058,30.511,177.276
lesions:D4_1F_Ev_3_June,4,1399,349.75,3.139,255,111.709,48.533,7.282,91.252
leaf:D4_1F_Ev_A_June,1,106140,106140,23.997,255,3504.49,1556.96,86.798,178.552
lesions:D4_1F_Ev_A_June,14,86199,6157.071,50.081,255,276.285,103.427,15.021,92.277
leaf:D4_1W_Ev_1_June,1,80694,80694,18.104,255,3407.921,1544.421,66.525,179.432
lesions:D4_1W_Ev_1_June,5,67145,13429,55.941,255,661.267,277.637,18.535,96.146
leaf:D4_1W_Ev_2_June,1,142287,142287,27.021,255,4583.71,1972.24,91.858,2.837
lesions:D4_1W_Ev_2_June,40,32168,804.2,10.722,255,110.482,33.544,7.496,61.586
leaf:D4_1W_Ev_3_June,1,100127,100127,25.717,255,4044.237,1646.252,77.44,0.907
lesions:D4_1W_Ev_3_June,18,16284,904.667,7.701,255,158.084,56.341,9.186,86.938
leaf:D4_2F_Ev_1_June,1,95390,95390,32.465,255,3620.039,1627.949,74.606,0.994
lesions:D4_2F_Ev_1_June,4,121,30.25,0.071,255,19.789,7.06,5.17,34.614
leaf:D4_2F_Ev_2_June,1,111229,111229,26.902,255,4044.833,1765.271,80.226,179.383
lesions:D4_2F_Ev_2_June,5,13242,2648.4,7.195,255,413.462,156.869,8.582,57.863
leaf:D4_2F_Ev_3_June,1,64417,64417,19.304,255,3495.318,1505.031,54.496,178.948
lesions:D4_2F_Ev_3_June,7,23149,3307,16.298,255,280.31,105.268,10.822,35.608
leaf:D4_2F_Ev_A_June,1,175686,175686,35.557,255,4500.756,2006.632,111.476,178.616
lesions:D4_2F_Ev_A_June,21,27848,1326.095,9.803,255,233.056,64.705,9.645,102.504
leaf:D4_2W_Ev_1_June,1,108224,108224,28.373,255,4604.673,2056.402,67.008,179.856
lesions:D4_2W_Ev_1_June,2,103186,51593,61.574,255,2351.779,1019.1,33.723,157.432
leaf:D4_2W_Ev_2_June,1,80887,80887,30.045,255,3270.34,1474.496,69.847,1.16
lesions:D4_2W_Ev_2_June,10,2503,250.3,1.99,255,72.385,28.761,6.151,55.069
leaf:D4_2W_Ev_3_June,1,102082,102082,24.186,255,3895.862,1640.109,79.248,177.54
lesions:D4_2W_Ev_3_June,16,24432,1527,11.587,255,188.135,63.524,8.976,88.897
leaf:D4_2W_Ev_A_June,1,86706,86706,24.949,255,3339.352,1465.638,75.324,0.152
lesions:D4_2W_Ev_A_June,39,17273,442.897,13.631,255,100.753,34.978,8.639,79.558
leaf:D4_3F_Ev_1_June,1,109430,109430,15.223,255,4506.129,2042.969,68.2,92.261
lesions:D4_3F_Ev_1_June,17,13420,789.412,5.856,255,136.034,49.288,9.574,95.217
leaf:D4_3F_Ev_2_June,1,85711,85711,17.25,255,3601.391,1511.632,72.194,93.65
lesions:D4_3F_Ev_2_June,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN
leaf:D4_3F_Ev_3_June,1,93847,93847,21.322,254.995,4012.715,1698.792,70.338,91.634
lesions:D4_3F_Ev_3_June,13,1246,95.846,0.621,255,40.422,16.532,6.204,82.976
leaf:D4_3F_Ev_A_June,1,126369,126369,41.874,255,3508.531,1471.014,109.379,88.227
lesions:D4_3F_Ev_A_June,33,32437,982.939,15.593,255,123.196,35.808,9.349,80.849
leaf:D4_3W_Ev_1_June,1,88092,88092,19.968,255,4057.034,1713.684,65.451,0.574
lesions:D4_3W_Ev_1_June,10,53902,5390.2,38.729,255,364.438,141.12,11.188,101.07
leaf:D4_3W_Ev_2_June,1,38988,38988,16.675,255,2683.637,1114.281,44.55,179.583
lesions:D4_3W_Ev_2_June,3,36807,12269,58.066,255,803.388,363.628,17.51,175.817
leaf:D4_3W_Ev_3_June,1,68028,68028,37.641,255,2748.198,1373.775,63.05,0.09
lesions:D4_3W_Ev_3_June,9,41551,4616.778,47.377,255,311.118,128.901,15.747,80.004
leaf:D4_3W_Ev_A_June,1,75785,75785,12.353,255,3235.8,1405.286,68.664,11.125
lesions:D4_3W_Ev_A_June,15,49476,3298.4,11.241,255,281.903,97.855,15.155,37.662
leaf:D4_4F_Ev_1_June,1,52207,52207,12.751,255,2944.146,1295.727,51.301,175.072
lesions:D4_4F_Ev_1_June,4,42345,10586.25,21.025,255,682.796,281.551,21.43,157.303
leaf:D4_4F_Ev_2_June,1,86778,86778,20.645,255,3851.536,1808.516,61.094,178.394
lesions:D4_4F_Ev_2_June,2,76148,38074,47.388,255,2086.963,841.064,56.952,89.575
leaf:D4_4F_Ev_3_June_edited,1,81253,81253,20.494,255,3761.477,1655.261,62.5,178.96
lesions:D4_4F_Ev_3_June_edited,17,56229,3307.588,32.36,255,242.971,93.179,11.599,96.272
leaf:D4_4F_Ev_A_June,1,22066,22066,22.947,255,1121.747,522.292,53.792,176.918
lesions:D4_4F_Ev_A_June,5,8681,1736.2,26.67,255,296.96,96.308,15.174,104.882
leaf:D4_4W_Ev_1_June,1,19021,19021,12.52,255,1908.759,830.619,29.157,0.431
lesions:D4_4W_Ev_1_June,5,11498,2299.6,27.866,255,271.397,124.164,9.618,16.632
leaf:D4_4W_Ev_2_June,1,122004,122004,35.294,255,4249.925,1710.291,90.827,0.675
lesions:D4_4W_Ev_2_June,15,23480,1565.333,9.041,255,142.784,38.146,10.449,90.611
leaf:D4_4W_Ev_3_June,1,78133,78133,30.524,255,3257.779,1410.107,70.549,0.82
lesions:D4_4W_Ev_3_June,17,16341,961.235,13.985,255,137.146,49.671,8.623,72.608
leaf:D4_4W_Ev_A_June,1,20431,20431,19.52,255,1652.701,627.869,41.431,3.335
lesions:D4_4W_Ev_A_June,16,12347,771.688,19.91,255,126.604,48.863,7.085,38.905
leaf:D4_5F_Ev_1_June,1,100337,100337,23.409,255,3676.423,1677.867,76.14,179.91
lesions:D4_5F_Ev_1_June,7,1754,250.571,1.222,255,53.283,19.331,7.698,88.45
